SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
1897.6995		0		-------		-------		-------		-------			1899.0775	-------		Llegada
1899.0775		1		0.9097		0.9460		0.5767		2.7520			1900.0236	1901.8295	Llegada
1900.0236		2		0.6285		4.6444		0.4930		3.5358			1904.6679	1901.8295	Salida
1901.8295		1		-------		-------		-------		-------			1904.6679	1903.5594	Salida
1903.5594		0		-------		-------		-------		-------			1904.6679	-------		Llegada
1904.6679		1		0.2699		13.0989		0.7710		1.3002			1917.7668	1905.9681	Salida
1905.9681		0		-------		-------		-------		-------			1917.7668	-------		Llegada
1917.7668		1		0.1357		19.9751		0.8208		0.9877			1937.7419	1918.7545	Salida
1918.7545		0		-------		-------		-------		-------			1937.7419	-------		Llegada
1937.7419		1		0.3064		11.8288		0.0464		15.3492			1949.5708	1953.0911	Llegada
1949.5708		2		0.3459		10.6163		0.7011		1.7756			1960.1870	1951.3464	Salida
1951.3464		1		-------		-------		-------		-------			1960.1870	1953.0911	Salida
1953.0911		0		-------		-------		-------		-------			1960.1870	-------		Llegada
1960.1870		1		0.4090		8.9392		0.1393		9.8572			1969.1263	1970.0442	Llegada
1969.1263		2		0.4258		8.5387		0.9987		0.0066			1977.6650	1969.1328	Salida
1969.1328		1		-------		-------		-------		-------			1977.6650	1970.0442	Salida
1970.0442		0		-------		-------		-------		-------			1977.6650	-------		Llegada
1977.6650		1		0.1573		18.4945		0.4960		3.5060			1996.1595	1981.1710	Salida
1981.1710		0		-------		-------		-------		-------			1996.1595	-------		Llegada
1996.1595		1		0.5636		5.7349		0.1996		8.0575			-------			2004.2171	Salida
2004.2171		0		-------		-------		-------		-------			-------		-------		Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #3

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
0.0000			0		0.6553		4.2261		-------		-------			4.2261		-------		Llegada
4.2261			1		0.3984		9.2031		0.5144		3.3241			13.4292		7.5502		Salida
7.5502			0		-------		-------		-------		-------			13.4292		-------		Llegada
13.4292			1		0.4112		8.8862		0.9265		0.3817			22.3154		13.8108		Salida
13.8108			0		-------		-------		-------		-------			22.3154		-------		Llegada
22.3154			1		0.2491		13.9002		0.1442		9.6822			36.2156		31.9976		Salida
31.9976			0		-------		-------		-------		-------			36.2156		-------		Llegada
36.2156			1		0.2056		15.8205		0.8230		0.9738			52.0361		37.1894		Salida
37.1894			0		-------		-------		-------		-------			52.0361		-------		Llegada
52.0361			1		0.9765		0.2382		0.1180		10.6866			52.2743		62.7227		Llegada
52.2743			2		0.7328		3.1092		0.5532		2.9603			55.3835		55.2347		Salida
55.2347			1		-------		-------		-------		-------			55.3835		62.7227		Llegada
55.3835			2		0.7465		2.9241		0.2258		7.4402			58.3076		62.7227		Llegada
58.3076			3		0.8230		1.9476		0.5175		3.2939			60.2552		61.6016		Llegada
60.2552			4		0.3615		10.1753		0.6438		2.2020			70.4305		61.6016		Salida
61.6016			3		-------		-------		-------		-------			70.4305		62.4572		Salida
62.4572			2		-------		-------		-------		-------			70.4305		62.7227		Salida
62.7227			1		-------		-------		-------		-------			70.4305		62.8237		Salida
62.8237			0		-------		-------		-------		-------			70.4305		-------		Llegada
70.4305			1		0.8239		1.9374		0.4079		4.4835			72.3679		74.9140		Llegada
72.3679			2		0.9897		0.1038		0.5250		3.2222			72.4717		74.9140		Llegada
72.4717			3		0.8170		2.0216		0.1289		10.2423			74.4933		74.9140		Llegada
74.4933			4		0.9507		0.5054		0.8157		1.0188			74.9987		74.9140		Salida
74.9140			3		-------		-------		-------		-------			74.9987		75.5122		Llegada
74.9987			4		0.2863		12.5087		0.4467		4.0292			87.5074		75.5122		Salida
75.5122			3		-------		-------		-------		-------			87.5074		75.5901		Salida
75.5901			2		-------		-------		-------		-------			87.5074		79.0279		Salida
79.0279			1		-------		-------		-------		-------			87.5074		82.7140		Salida
82.7140			0		-------		-------		-------		-------			87.5074		-------		Llegada
87.5074			1		0.3792		9.6967		0.4858		3.6094			97.2041		91.1168		Salida
91.1168			0		-------		-------		-------		-------			97.2041		-------		Llegada
97.2041			1		0.1020		22.8235		0.7776		1.2577			120.0277	98.4618	Salida
98.4618			0		-------		-------		-------		-------			120.0277	-------		Llegada
120.0277		1		0.0002		84.6952		0.5133		3.3348			204.7228	123.3625	Salida
123.3625		0		-------		-------		-------		-------			204.7228	-------		Llegada
204.7228		1		0.7041		3.5082		0.2493		6.9459			208.2310	211.6687	Llegada
208.2310		2		0.6575		4.1934		0.9097		0.4734			212.4244	208.7044	Salida
208.7044		1		-------		-------		-------		-------			212.4244	211.6687	Salida
211.6687		0		-------		-------		-------		-------			212.4244	-------		Llegada
212.4244		1		0.0723		26.2665		0.6339		2.2790			238.6909	214.7034	Salida
214.7034		0		-------		-------		-------		-------			238.6909	-------		Llegada
238.6909		1		0.0276		35.8861		0.8051		1.0840			274.5770	239.7749	Salida
239.7749		0		-------		-------		-------		-------			274.5770	-------		Llegada
274.5770		1		0.1871		16.7599		0.7741		1.2803			291.3369	275.8573	Salida
275.8573		0		-------		-------		-------		-------			291.3369	-------		Llegada
291.3369		1		0.0309		34.7673		0.0102		22.9485			326.1042	314.2854	Salida
314.2854		0		-------		-------		-------		-------			326.1042	-------		Llegada
326.1042		1		0.2916		12.3246		0.3924		4.6774			338.4287	330.7816	Salida
330.7816		0		-------		-------		-------		-------			338.4287	-------		Llegada
338.4287		1		0.6539		4.2474		0.1154		10.7947			342.6761	349.2235	Llegada
342.6761		2		0.8003		2.2276		0.6436		2.2033			344.9037	344.8794	Salida
344.8794		1		-------		-------		-------		-------			344.9037	349.2235	Llegada
344.9037		2		0.6404		4.4566		0.6173		2.4122			349.3603	347.3159	Salida
347.3159		1		-------		-------		-------		-------			349.3603	349.2235	Salida
349.2235		0		-------		-------		-------		-------			349.3603	-------		Llegada
349.3603		1		0.7725		2.5806		0.5911		2.6287			351.9409	351.9890	Llegada
351.9409		2		0.4329		8.3719		0.0588		14.1677			360.3128	351.9890	Salida
351.9890		1		-------		-------		-------		-------			360.3128	366.1086	Llegada
360.3128		2		0.0378		32.7464		0.8121		1.0405			393.0592	361.3533	Salida
361.3533		1		-------		-------		-------		-------			393.0592	366.1086	Salida
366.1086		0		-------		-------		-------		-------			393.0592	-------		Llegada
393.0592		1		0.5446		6.0762		0.1399		9.8350			399.1354	402.8942	Llegada
399.1354		2		0.5897		5.2808		0.5449		3.0362			404.4162	402.1716	Salida
402.1716		1		-------		-------		-------		-------			404.4162	402.8942	Salida
402.8942		0		-------		-------		-------		-------			404.4162	-------		Llegada
404.4162		1		0.6531		4.2596		0.2938		6.1235			408.6759	410.5397	Llegada
408.6759		2		0.7941		2.3050		0.3106		5.8459			410.9809	410.5397	Salida
410.5397		1		-------		-------		-------		-------			410.9809	414.5217	Llegada
410.9809		2		0.2035		15.9202		0.8665		0.7167			426.9011	411.6976	Salida
411.6976		1		-------		-------		-------		-------			426.9011	414.5217	Salida
414.5217		0		-------		-------		-------		-------			426.9011	-------		Llegada
426.9011		1		0.9446		0.5703		0.2312		7.3234			427.4714	434.2245	Llegada
427.4714		2		0.6715		3.9817		0.1317		10.1367			431.4530	434.2245	Llegada
431.4530		3		0.0052		52.5001		0.7025		1.7658			483.9532	433.2189	Salida
433.2189		2		-------		-------		-------		-------			483.9532	434.2245	Salida
434.2245		1		-------		-------		-------		-------			483.9532	437.6080	Salida
437.6080		0		-------		-------		-------		-------			483.9532	-------		Llegada
483.9532		1		0.1418		19.5304		0.2968		6.0731			503.4836	490.0263	Salida
490.0263		0		-------		-------		-------		-------			503.4836	-------		Llegada
503.4836		1		0.0949		23.5543		0.7958		1.1422			527.0378	504.6257	Salida
504.6257		0		-------		-------		-------		-------			527.0378	-------		Llegada
527.0378		1		0.4123		8.8608		0.8952		0.5538			535.8986	527.5916	Salida
527.5916		0		-------		-------		-------		-------			535.8986	-------		Llegada
535.8986		1		0.4394		8.2235		0.0527		14.7184			544.1222	550.6171	Llegada
544.1222		2		0.5124		6.6858		0.2119		7.7571			550.8080	550.6171	Salida
550.6171		1		-------		-------		-------		-------			550.8080	551.8793	Llegada
550.8080		2		0.6438		4.4038		0.9454		0.2810			555.2118	551.0889	Salida
551.0889		1		-------		-------		-------		-------			555.2118	551.8793	Salida
551.8793		0		-------		-------		-------		-------			555.2118	-------		Llegada
555.2118		1		0.2707		13.0656		0.6816		1.9164			568.2774	557.1282	Salida
557.1282		0		-------		-------		-------		-------			568.2774	-------		Llegada
568.2774		1		0.7575		2.7774		0.8154		1.0204			571.0548	569.2978	Salida
569.2978		0		-------		-------		-------		-------			571.0548	-------		Llegada
571.0548		1		0.8215		1.9663		0.3472		5.2889			573.0211	576.3437	Llegada
573.0211		2		0.3603		10.2096		0.4746		3.7260			583.2306	576.3437	Salida
576.3437		1		-------		-------		-------		-------			583.2306	576.7471	Salida
576.7471		0		-------		-------		-------		-------			583.2306	-------		Llegada
583.2306		1		0.6411		4.4461		0.1544		9.3415			587.6768	592.5721	Llegada
587.6768		2		0.7853		2.4174		0.8446		0.8445			590.0942	588.5213	Salida
588.5213		1		-------		-------		-------		-------			590.0942	592.5721	Llegada
590.0942		2		0.0208		38.7082		0.7298		1.5748			628.8024	591.6689	Salida
591.6689		1		-------		-------		-------		-------			628.8024	592.5721	Salida
592.5721		0		-------		-------		-------		-------			628.8024	-------		Llegada
628.8024		1		0.0757		25.8047		0.6924		1.8380			654.6071	630.6404	Salida
630.6404		0		-------		-------		-------		-------			654.6071	-------		Llegada
654.6071		1		0.8615		1.4907		0.0810		12.5674			656.0978	667.1746	Llegada
656.0978		2		0.3948		9.2925		0.0034		28.4912			665.3903	667.1746	Llegada
665.3903		3		0.3778		9.7337		0.4897		3.5698			675.1240	667.1746	Salida
667.1746		2		-------		-------		-------		-------			675.1240	668.9601	Salida
668.9601		1		-------		-------		-------		-------			675.1240	684.5890	Llegada
675.1240		2		0.7991		2.2423		0.7901		1.1781			677.3663	676.3022	Salida
676.3022		1		-------		-------		-------		-------			677.3663	684.5890	Llegada
677.3663		2		0.3849		9.5486		0.2385		7.1663			686.9149	684.5326	Salida
684.5326		1		-------		-------		-------		-------			686.9149	684.5890	Salida
684.5890		0		-------		-------		-------		-------			686.9149	-------		Llegada
686.9149		1		0.8427		1.7109		0.8973		0.5418			688.6258	687.4568	Salida
687.4568		0		-------		-------		-------		-------			688.6258	-------		Llegada
688.6258		1		0.4505		7.9745		0.4865		3.6022			696.6003	692.2280	Salida
692.2280		0		-------		-------		-------		-------			696.6003	-------		Llegada
696.6003		1		0.8427		1.7119		0.7212		1.6340			698.3122	698.2343	Salida
698.2343		0		-------		-------		-------		-------			698.3122	-------		Llegada
698.3122		1		0.1682		17.8282		0.6001		2.5529			716.1405	700.8651	Salida
700.8651		0		-------		-------		-------		-------			716.1405	-------		Llegada
716.1405		1		0.5366		6.2246		0.9897		0.0520			722.3651	716.1925	Salida
716.1925		0		-------		-------		-------		-------			722.3651	-------		Llegada
722.3651		1		0.9474		0.5406		0.8969		0.5442			722.9057	722.9093	Llegada
722.9057		2		0.4643		7.6723		0.5884		2.6514			730.5780	722.9093	Salida
722.9093		1		-------		-------		-------		-------			730.5780	725.5571	Salida
725.5571		0		-------		-------		-------		-------			730.5780	-------		Llegada
730.5780		1		0.0513		29.7087		0.2496		6.9403			760.2868	737.5183	Salida
737.5183		0		-------		-------		-------		-------			760.2868	-------		Llegada
760.2868		1		0.4330		8.3694		0.0721		13.1485			768.6562	773.4353	Llegada
768.6562		2		0.9794		0.2083		0.5088		3.3788			768.8645	772.0350	Llegada
768.8645		3		0.7645		2.6855		0.8409		0.8665			771.5500	769.7310	Salida
769.7310		2		-------		-------		-------		-------			771.5500	772.0350	Llegada
771.5500		3		0.5898		5.2805		0.1593		9.1836			776.8304	772.0350	Salida
772.0350		2		-------		-------		-------		-------			776.8304	773.4353	Salida
773.4353		1		-------		-------		-------		-------			776.8304	780.7335	Llegada
776.8304		2		0.8442		1.6932		0.9676		0.1649			778.5236	776.9953	Salida
776.9953		1		-------		-------		-------		-------			778.5236	780.7335	Llegada
778.5236		2		0.6490		4.3226		0.6434		2.2051			782.8462	780.7287	Salida
780.7287		1		-------		-------		-------		-------			782.8462	780.7335	Salida
780.7335		0		-------		-------		-------		-------			782.8462	-------		Llegada
782.8462		1		0.7576		2.7755		0.0339		16.9207			785.6216	799.7668	Llegada
785.6216		2		0.8819		1.2567		0.6004		2.5509			786.8783	788.1725	Llegada
786.8783		3		0.9312		0.7128		0.3324		5.5073			787.5911	788.1725	Llegada
787.5911		4		0.0869		24.4268		0.7739		1.2818			812.0179	788.1725	Salida
788.1725		3		-------		-------		-------		-------			812.0179	788.8729	Salida
788.8729		2		-------		-------		-------		-------			812.0179	792.3856	Salida
792.3856		1		-------		-------		-------		-------			812.0179	799.7668	Salida
799.7668		0		-------		-------		-------		-------			812.0179	-------		Llegada
812.0179		1		0.0536		29.2599		0.2551		6.8307			841.2778	818.8486	Salida
818.8486		0		-------		-------		-------		-------			841.2778	-------		Llegada
841.2778		1		0.3740		9.8347		0.5902		2.6362			851.1125	843.9140	Salida
843.9140		0		-------		-------		-------		-------			851.1125	-------		Llegada
851.1125		1		0.2447		14.0752		0.3214		5.6756			865.1877	856.7881	Salida
856.7881		0		-------		-------		-------		-------			865.1877	-------		Llegada
865.1877		1		0.4871		7.1927		0.7090		1.7192			872.3804	866.9069	Salida
866.9069		0		-------		-------		-------		-------			872.3804	-------		Llegada
872.3804		1		0.9098		0.9450		0.5384		3.0961			873.3254	875.4765	Llegada
873.3254		2		0.9586		0.4228		0.3429		5.3521			873.7482	875.4765	Llegada
873.7482		3		0.6105		4.9353		0.9380		0.3201			878.6835	874.0683	Salida
874.0683		2		-------		-------		-------		-------			878.6835	875.4765	Salida
875.4765		1		-------		-------		-------		-------			878.6835	878.6775	Salida
878.6775		0		-------		-------		-------		-------			878.6835	-------		Llegada
878.6835		1		0.8516		1.6060		0.3750		4.9047			880.2895	883.5882	Llegada
880.2895		2		0.7789		2.4990		0.4414		4.0891			882.7885	883.5882	Llegada
882.7885		3		0.5343		6.2681		0.6231		2.3651			889.0566	883.5882	Salida
883.5882		2		-------		-------		-------		-------			889.0566	884.3786	Salida
884.3786		1		-------		-------		-------		-------			889.0566	885.1536	Salida
885.1536		0		-------		-------		-------		-------			889.0566	-------		Llegada
889.0566		1		0.4090		8.9415		0.1833		8.4821			897.9981	897.5387	Salida
897.5387		0		-------		-------		-------		-------			897.9981	-------		Llegada
897.9981		1		0.2665		13.2240		0.1666		8.9610			911.2221	906.9591	Salida
906.9591		0		-------		-------		-------		-------			911.2221	-------		Llegada
911.2221		1		0.2172		15.2673		0.1484		9.5391			926.4894	920.7612	Salida
920.7612		0		-------		-------		-------		-------			926.4894	-------		Llegada
926.4894		1		0.7670		2.6529		0.1485		9.5375			929.1423	936.0269	Llegada
929.1423		2		0.4808		7.3233		0.8539		0.7897			936.4656	929.9320	Salida
929.9320		1		-------		-------		-------		-------			936.4656	936.0269	Salida
936.0269		0		-------		-------		-------		-------			936.4656	-------		Llegada
936.4656		1		0.9223		0.8087		0.5344		3.1331			937.2743	939.5987	Llegada
937.2743		2		0.1090		22.1642		0.2963		6.0815			959.4385	939.5987	Salida
939.5987		1		-------		-------		-------		-------			959.4385	943.3558	Salida
943.3558		0		-------		-------		-------		-------			959.4385	-------		Llegada
959.4385		1		0.1246		20.8239		0.3537		5.1958			980.2624	964.6343	Salida
964.6343		0		-------		-------		-------		-------			980.2624	-------		Llegada
980.2624		1		0.6177		4.8174		0.6117		2.4573			985.0797	982.7196	Salida
982.7196		0		-------		-------		-------		-------			985.0797	-------		Llegada
985.0797		1		0.0628		27.6787		0.5275		3.1976			1012.7584	988.2774	Salida
988.2774		0		-------		-------		-------		-------			1012.7584	-------		Llegada
1012.7584		1		0.1501		18.9643		0.0214		19.2216			1031.7227	1031.9799	Llegada
1031.7227		2		0.8704		1.3880		0.7606		1.3684			1033.1107	1031.9799	Salida
1031.9799		1		-------		-------		-------		-------			1033.1107	1033.0911	Salida
1033.0911		0		-------		-------		-------		-------			1033.1107	-------		Llegada
1033.1107		1		0.9594		0.4146		0.7220		1.6284			1033.5253	1034.7391	Llegada
1033.5253		2		0.1355		19.9861		0.7383		1.5173			1053.5114	1034.7391	Salida
1034.7391		1		-------		-------		-------		-------			1053.5114	1035.0425	Salida
1035.0425		0		-------		-------		-------		-------			1053.5114	-------		Llegada
1053.5114		1		0.1634		18.1139		0.6698		2.0037			1071.6253	1055.5151	Salida
1055.5151		0		-------		-------		-------		-------			1071.6253	-------		Llegada
1071.6253		1		0.3614		10.1782		0.5724		2.7898			1081.8035	1074.4151	Salida
1074.4151		0		-------		-------		-------		-------			1081.8035	-------		Llegada
1081.8035		1		0.8532		1.5881		0.6279		2.3270			1083.3916	1084.1305	Llegada
1083.3916		2		0.7390		3.0249		0.0704		13.2676			1086.4165	1084.1305	Salida
1084.1305		1		-------		-------		-------		-------			1086.4165	1096.6592	Llegada
1086.4165		2		0.7763		2.5324		0.5060		3.4065			1088.9489	1089.8230	Llegada
1088.9489		3		0.2189		15.1935		0.2571		6.7921			1104.1424	1089.8230	Salida
1089.8230		2		-------		-------		-------		-------			1104.1424	1095.7410	Salida
1095.7410		1		-------		-------		-------		-------			1104.1424	1096.6592	Salida
1096.6592		0		-------		-------		-------		-------			1104.1424	-------		Llegada
1104.1424		1		0.3599		10.2203		0.1412		9.7890			1114.3627	1113.9314	Salida
1113.9314		0		-------		-------		-------		-------			1114.3627	-------		Llegada
1114.3627		1		0.7915		2.3387		0.4689		3.7872			1116.7014	1118.1499	Llegada
1116.7014		2		0.4375		8.2669		0.9161		0.4382			1124.9683	1117.1395	Salida
1117.1395		1		-------		-------		-------		-------			1124.9683	1118.1499	Salida
1118.1499		0		-------		-------		-------		-------			1124.9683	-------		Llegada
1124.9683		1		0.8226		1.9527		0.0552		14.4835			1126.9210	1139.4518	Llegada
1126.9210		2		0.5278		6.3897		0.8854		0.6085			1133.3107	1127.5295	Salida
1127.5295		1		-------		-------		-------		-------			1133.3107	1139.4518	Llegada
1133.3107		2		0.5827		5.4000		0.6779		1.9435			1138.7107	1135.2541	Salida
1135.2541		1		-------		-------		-------		-------			1138.7107	1139.4518	Llegada
1138.7107		2		0.9068		0.9782		0.4531		3.9577			1139.6889	1139.4518	Salida
1139.4518		1		-------		-------		-------		-------			1139.6889	1142.6684	Llegada
1139.6889		2		0.4385		8.2438		0.8662		0.7182			1147.9327	1140.4072	Salida
1140.4072		1		-------		-------		-------		-------			1147.9327	1142.6684	Salida
1142.6684		0		-------		-------		-------		-------			1147.9327	-------		Llegada
1147.9327		1		0.1752		17.4191		0.5740		2.7753			1165.3518	1150.7080	Salida
1150.7080		0		-------		-------		-------		-------			1165.3518	-------		Llegada
1165.3518		1		0.6045		5.0342		0.3386		5.4145			1170.3860	1170.7663	Llegada
1170.3860		2		0.2439		14.1119		0.9658		0.1738			1184.4980	1170.5598	Salida
1170.5598		1		-------		-------		-------		-------			1184.4980	1170.7663	Salida
1170.7663		0		-------		-------		-------		-------			1184.4980	-------		Llegada
1184.4980		1		0.9110		0.9322		0.0970		11.6647			1185.4302	1196.1627	Llegada
1185.4302		2		0.5937		5.2135		0.6500		2.1542			1190.6436	1187.5844	Salida
1187.5844		1		-------		-------		-------		-------			1190.6436	1196.1627	Llegada
1190.6436		2		0.1674		17.8729		0.3700		4.9712			1208.5165	1195.6149	Salida
1195.6149		1		-------		-------		-------		-------			1208.5165	1196.1627	Salida
1196.1627		0		-------		-------		-------		-------			1208.5165	-------		Llegada
1208.5165		1		0.1559		18.5841		0.3863		4.7561			1227.1006	1213.2727	Salida
1213.2727		0		-------		-------		-------		-------			1227.1006	-------		Llegada
1227.1006		1		0.6271		4.6670		0.5158		3.3103			1231.7676	1230.4109	Salida
1230.4109		0		-------		-------		-------		-------			1231.7676	-------		Llegada
1231.7676		1		0.5274		6.3973		0.4185		4.3550			1238.1649	1236.1226	Salida
1236.1226		0		-------		-------		-------		-------			1238.1649	-------		Llegada
1238.1649		1		0.9846		0.1547		0.9649		0.1785			1238.3196	1238.3434	Llegada
1238.3196		2		0.3346		10.9472		0.8073		1.0705			1249.2667	1238.3434	Salida
1238.3434		1		-------		-------		-------		-------			1249.2667	1239.3901	Salida
1239.3901		0		-------		-------		-------		-------			1249.2667	-------		Llegada
1249.2667		1		0.0201		39.0525		0.8625		0.7398			1288.3192	1250.0065	Salida
1250.0065		0		-------		-------		-------		-------			1288.3192	-------		Llegada
1288.3192		1		0.6927		3.6720		0.6029		2.5302			1291.9912	1290.8494	Salida
1290.8494		0		-------		-------		-------		-------			1291.9912	-------		Llegada
1291.9912		1		0.5404		6.1542		0.5995		2.5585			1298.1455	1294.5497	Salida
1294.5497		0		-------		-------		-------		-------			1298.1455	-------		Llegada
1298.1455		1		0.0560		28.8187		0.9789		0.1065			1326.9642	1298.2520	Salida
1298.2520		0		-------		-------		-------		-------			1326.9642	-------		Llegada
1326.9642		1		0.4657		7.6427		0.2312		7.3220			1334.6069	1334.2862	Salida
1334.2862		0		-------		-------		-------		-------			1334.6069	-------		Llegada
1334.6069		1		0.5530		5.9248		0.0701		13.2867			1340.5317	1347.8936	Llegada
1340.5317		2		0.5698		5.6243		0.7968		1.1357			1346.1559	1341.6674	Salida
1341.6674		1		-------		-------		-------		-------			1346.1559	1347.8936	Llegada
1346.1559		2		0.0360		33.2487		0.4808		3.6614			1379.4046	1347.8936	Salida
1347.8936		1		-------		-------		-------		-------			1379.4046	1349.8173	Salida
1349.8173		0		-------		-------		-------		-------			1379.4046	-------		Llegada
1379.4046		1		0.8938		1.1226		0.6297		2.3126			1380.5271	1381.7172	Llegada
1380.5271		2		0.1308		20.3423		0.0612		13.9657			1400.8694	1381.7172	Salida
1381.7172		1		-------		-------		-------		-------			1400.8694	1394.4928	Salida
1394.4928		0		-------		-------		-------		-------			1400.8694	-------		Llegada
1400.8694		1		0.9997		0.0030		0.2867		6.2466			1400.8724	1407.1160	Llegada
1400.8724		2		0.4475		8.0409		0.6268		2.3359			1408.9133	1403.2083	Salida
1403.2083		1		-------		-------		-------		-------			1408.9133	1407.1160	Salida
1407.1160		0		-------		-------		-------		-------			1408.9133	-------		Llegada
1408.9133		1		0.8025		2.2004		0.9749		0.1269			1411.1137	1409.0402	Salida
1409.0402		0		-------		-------		-------		-------			1411.1137	-------		Llegada
1411.1137		1		0.0453		30.9432		0.7871		1.1968			1442.0569	1412.3105	Salida
1412.3105		0		-------		-------		-------		-------			1442.0569	-------		Llegada
1442.0569		1		0.9399		0.6202		0.3799		4.8387			1442.6771	1446.8956	Llegada
1442.6771		2		0.5944		5.2021		0.9600		0.2041			1447.8792	1442.8812	Salida
1442.8812		1		-------		-------		-------		-------			1447.8792	1446.8956	Salida
1446.8956		0		-------		-------		-------		-------			1447.8792	-------		Llegada
1447.8792		1		0.2424		14.1712		0.2871		6.2402			1462.0504	1454.1194	Salida
1454.1194		0		-------		-------		-------		-------			1462.0504	-------		Llegada
1462.0504		1		0.5629		5.7469		0.7828		1.2242			1467.7972	1463.2746	Salida
1463.2746		0		-------		-------		-------		-------			1467.7972	-------		Llegada
1467.7972		1		0.8865		1.2043		0.6189		2.3990			1469.0015	1470.1962	Llegada
1469.0015		2		0.7617		2.7214		0.3522		5.2175			1471.7229	1470.1962	Salida
1470.1962		1		-------		-------		-------		-------			1471.7229	1474.2191	Llegada
1471.7229		2		0.8501		1.6237		0.3147		5.7807			1473.3466	1474.2191	Llegada
1473.3466		3		0.4224		8.6192		0.4200		4.3381			1481.9658	1474.2191	Salida
1474.2191		2		-------		-------		-------		-------			1481.9658	1477.5036	Salida
1477.5036		1		-------		-------		-------		-------			1481.9658	1477.6847	Salida
1477.6847		0		-------		-------		-------		-------			1481.9658	-------		Llegada
1481.9658		1		0.1115		21.9368		0.4583		3.9009			1503.9027	1485.8667	Salida
1485.8667		0		-------		-------		-------		-------			1503.9027	-------		Llegada
1503.9027		1		0.9008		1.0451		0.0053		26.1803			1504.9478	1530.0830	Llegada
1504.9478		2		0.0880		24.3012		0.0315		17.2811			1529.2489	1522.2289	Salida
1522.2289		1		-------		-------		-------		-------			1529.2489	1530.0830	Llegada
1529.2489		2		0.0666		27.0980		0.0877		12.1676			1556.3469	1530.0830	Salida
1530.0830		1		-------		-------		-------		-------			1556.3469	1541.4165	Salida
1541.4165		0		-------		-------		-------		-------			1556.3469	-------		Llegada
1556.3469		1		0.3183		11.4492		0.5140		3.3272			1567.7961	1559.6741	Salida
1559.6741		0		-------		-------		-------		-------			1567.7961	-------		Llegada
1567.7961		1		0.7145		3.3618		0.1207		10.5707			1571.1578	1578.3667	Llegada
1571.1578		2		0.4890		7.1543		0.7598		1.3735			1578.3121	1572.5313	Salida
1572.5313		1		-------		-------		-------		-------			1578.3121	1578.3667	Llegada
1578.3121		2		0.9079		0.9665		0.4288		4.2333			1579.2787	1578.3667	Salida
1578.3667		1		-------		-------		-------		-------			1579.2787	1582.5455	Llegada
1579.2787		2		0.1397		19.6795		0.5023		3.4431			1598.9582	1582.5455	Salida
1582.5455		1		-------		-------		-------		-------			1598.9582	1582.7217	Salida
1582.7217		0		-------		-------		-------		-------			1598.9582	-------		Llegada
1598.9582		1		0.3888		9.4458		0.3822		4.8097			1608.4039	1603.7678	Salida
1603.7678		0		-------		-------		-------		-------			1608.4039	-------		Llegada
1608.4039		1		0.7893		2.3656		0.9517		0.2474			1610.7696	1608.6513	Salida
1608.6513		0		-------		-------		-------		-------			1610.7696	-------		Llegada
1610.7696		1		0.1650		18.0194		0.6759		1.9587			1628.7890	1612.7283	Salida
1612.7283		0		-------		-------		-------		-------			1628.7890	-------		Llegada
1628.7890		1		0.5706		5.6100		0.9267		0.3805			1634.3990	1629.1695	Salida
1629.1695		0		-------		-------		-------		-------			1634.3990	-------		Llegada
1634.3990		1		0.0281		35.7217		0.4208		4.3284			1670.1207	1638.7274	Salida
1638.7274		0		-------		-------		-------		-------			1670.1207	-------		Llegada
1670.1207		1		0.2414		14.2121		0.4504		3.9876			1684.3328	1674.1083	Salida
1674.1083		0		-------		-------		-------		-------			1684.3328	-------		Llegada
1684.3328		1		0.8407		1.7350		0.3529		5.2075			1686.0678	1689.5403	Llegada
1686.0678		2		0.9088		0.9566		0.7415		1.4955			1687.0244	1687.5633	Llegada
1687.0244		3		0.3582		10.2653		0.9968		0.0160			1697.2897	1687.0404	Salida
1687.0404		2		-------		-------		-------		-------			1697.2897	1687.5633	Salida
1687.5633		1		-------		-------		-------		-------			1697.2897	1689.5403	Salida
1689.5403		0		-------		-------		-------		-------			1697.2897	-------		Llegada
1697.2897		1		0.7730		2.5744		0.4248		4.2807			1699.8641	1701.5704	Llegada
1699.8641		2		0.0845		24.7068		0.0913		11.9691			1724.5709	1701.5704	Salida
1701.5704		1		-------		-------		-------		-------			1724.5709	1711.8331	Salida
1711.8331		0		-------		-------		-------		-------			1724.5709	-------		Llegada
1724.5709		1		0.9388		0.6310		0.7990		1.1218			1725.2019	1725.6927	Llegada
1725.2019		2		0.2120		15.5108		0.4278		4.2452			1740.7127	1725.6927	Salida
1725.6927		1		-------		-------		-------		-------			1740.7127	1729.4471	Salida
1729.4471		0		-------		-------		-------		-------			1740.7127	-------		Llegada
1740.7127		1		0.5588		5.8192		0.1199		10.6058			1746.5319	1751.3186	Llegada
1746.5319		2		0.8567		1.5470		0.6986		1.7936			1748.0789	1748.3255	Llegada
1748.0789		3		0.6222		4.7455		0.2455		7.0220			1752.8244	1748.3255	Salida
