SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
4965.6107		1		0.7912		3.5133		0.1929		21.3907			4969.1240	4987.0014	Llegada
4969.1240		2		0.0557		43.3220		0.0680		34.9523			5012.4460	4987.0014	Salida
4987.0014		1		-------		-------		-------		-------			5012.4460	5004.0763	Salida
5004.0763		0		-------		-------		-------		-------			5012.4460	-------		Llegada
5012.4460		1		0.8474		2.4835		0.8445		2.1973			5014.9295	5014.6433	Salida
5014.6433		0		-------		-------		-------		-------			5014.9295	-------		Llegada
5014.9295		1		0.2012		24.0526		0.5060		8.8565			5038.9821	5023.7860	Salida
5023.7860		0		-------		-------		-------		-------			5038.9821	-------		Llegada
5038.9821		1		0.0598		42.2584		0.4758		9.6559			5081.2405	5048.6380	Salida
5048.6380		0		-------		-------		-------		-------			5081.2405	-------		Llegada
5081.2405		1		0.0892		36.2549		0.3799		12.5811			5117.4953	5093.8216	Salida
5093.8216		0		-------		-------		-------		-------			5117.4953	-------		Llegada
5117.4953		1		0.8845		1.8412		0.0569		37.2613			5119.3365	5154.7566	Llegada
5119.3365		2		0.7549		4.2170		0.3996		11.9241			5123.5536	5131.2606	Llegada
5123.5536		3		0.8850		1.8325		0.2532		17.8546			5125.3861	5131.2606	Llegada
5125.3861		4		0.3548		15.5447		0.0658		35.3740			5140.9308	5131.2606	Salida
5131.2606		3		-------		-------		-------		-------			5140.9308	5141.4081	Llegada
5140.9308		4		0.1072		33.4895		0.7159		4.3439			5174.4202	5141.4081	Salida
5141.4081		3		-------		-------		-------		-------			5174.4202	5145.2747	Salida
5145.2747		2		-------		-------		-------		-------			5174.4202	5154.7566	Salida
5154.7566		1		-------		-------		-------		-------			5174.4202	5160.7601	Salida
5160.7601		0		-------		-------		-------		-------			5174.4202	-------		Llegada
5174.4202		1		0.5747		8.3096		0.7028		4.5857			5182.7299	5179.0059	Salida
5179.0059		0		-------		-------		-------		-------			5182.7299	-------		Llegada
5182.7299		1		0.3314		16.5673		0.7028		4.5845			5199.2972	5187.3143	Salida
5187.3143		0		-------		-------		-------		-------			5199.2972	-------		Llegada
5199.2972		1		0.4147		13.2038		0.2744		16.8089			5212.5011	5216.1061	Llegada
5212.5011		2		0.5094		10.1183		0.1506		24.6096			5222.6193	5216.1061	Salida
5216.1061		1		-------		-------		-------		-------			5222.6193	5237.1107	Llegada
5222.6193		2		0.0777		38.3140		0.3006		15.6269			5260.9333	5237.1107	Salida
5237.1107		1		-------		-------		-------		-------			5260.9333	5238.2462	Salida
5238.2462		0		-------		-------		-------		-------			5260.9333	-------		Llegada
5260.9333		1		0.3435		16.0268		0.1334		26.1844			5276.9601	5287.1176	Llegada
5276.9601		2		0.3685		14.9729		0.1910		21.5245			5291.9329	5287.1176	Salida
5287.1176		1		-------		-------		-------		-------			5291.9329	5298.4846	Llegada
5291.9329		2		0.9779		0.3349		0.5697		7.3136			5292.2678	5298.4846	Llegada
5292.2678		3		0.6969		5.4161		0.0377		42.6181			5297.6839	5298.4846	Llegada
5297.6839		4		0.0455		46.3391		0.7861		3.1285			5344.0230	5298.4846	Salida
5298.4846		3		-------		-------		-------		-------			5344.0230	5299.2465	Salida
5299.2465		2		-------		-------		-------		-------			5344.0230	5300.8124	Salida
5300.8124		1		-------		-------		-------		-------			5344.0230	5334.8859	Salida
5334.8859		0		-------		-------		-------		-------			5344.0230	-------		Llegada
5344.0230		1		0.4176		13.0978		0.9300		0.9431			5357.1209	5344.9662	Salida
5344.9662		0		-------		-------		-------		-------			5357.1209	-------		Llegada
5357.1209		1		0.8430		2.5613		0.1725		22.8423			5359.6822	5379.9632	Llegada
5359.6822		2		0.3296		16.6461		0.7280		4.1264			5376.3283	5363.8086	Salida
5363.8086		1		-------		-------		-------		-------			5376.3283	5379.9632	Llegada
5376.3283		2		0.4258		12.8074		0.6844		4.9297			5389.1358	5379.9632	Salida
5379.9632		1		-------		-------		-------		-------			5389.1358	5381.2580	Salida
5381.2580		0		-------		-------		-------		-------			5389.1358	-------		Llegada
5389.1358		1		0.7938		3.4632		0.5330		8.1794			5392.5990	5397.3151	Llegada
5392.5990		2		0.4004		13.7312		0.3685		12.9783			5406.3302	5397.3151	Salida
5397.3151		1		-------		-------		-------		-------			5406.3302	5405.5773	Salida
5405.5773		0		-------		-------		-------		-------			5406.3302	-------		Llegada
5406.3302		1		0.2358		21.6726		0.7317		4.0604			5428.0028	5410.3906	Salida
5410.3906		0		-------		-------		-------		-------			5428.0028	-------		Llegada
5428.0028		1		0.0713		39.6094		0.6505		5.5910			5467.6122	5433.5938	Salida
5433.5938		0		-------		-------		-------		-------			5467.6122	-------		Llegada
5467.6122		1		0.0062		76.2963		0.5807		7.0657			5543.9085	5474.6780	Salida
5474.6780		0		-------		-------		-------		-------			5543.9085	-------		Llegada
5543.9085		1		0.8011		3.3271		0.0839		32.2111			5547.2356	5576.1196	Llegada
5547.2356		2		0.8813		1.8958		0.1446		25.1381			5549.1314	5572.3737	Llegada
5549.1314		3		0.2174		22.8931		0.2498		18.0312			5572.0244	5567.1625	Salida
5567.1625		2		-------		-------		-------		-------			5572.0244	5572.3737	Llegada
5572.0244		3		0.3356		16.3791		0.1953		21.2332			5588.4036	5572.3737	Salida
5572.3737		2		-------		-------		-------		-------			5588.4036	5576.1196	Salida
5576.1196		1		-------		-------		-------		-------			5588.4036	5593.2577	Llegada
5588.4036		2		0.8196		2.9849		0.0325		44.5483			5591.3885	5593.2577	Llegada
5591.3885		3		0.2330		21.8526		0.8651		1.8840			5613.2411	5593.2577	Salida
5593.2577		2		-------		-------		-------		-------			5613.2411	5593.2724	Salida
5593.2724		1		-------		-------		-------		-------			5613.2411	5632.9518	Llegada
5613.2411		2		0.8186		3.0023		0.6506		5.5884			5616.2434	5618.8295	Llegada
5616.2434		3		0.7951		3.4391		0.6616		5.3695			5619.6824	5618.8295	Salida
5618.8295		2		-------		-------		-------		-------			5619.6824	5621.6129	Llegada
5619.6824		3		0.8231		2.9196		0.1248		27.0581			5622.6020	5621.6129	Salida
5621.6129		2		-------		-------		-------		-------			5622.6020	5632.9518	Llegada
5622.6020		3		0.3897		14.1370		0.2489		18.0784			5636.7390	5632.9518	Salida
5632.9518		2		-------		-------		-------		-------			5636.7390	5640.6804	Llegada
5636.7390		3		0.8092		3.1764		0.1835		22.0421			5639.9154	5640.6804	Llegada
5639.9154		4		0.7819		3.6896		0.2095		20.3187			5643.6050	5640.6804	Salida
5640.6804		3		-------		-------		-------		-------			5643.6050	5646.7405	Llegada
5643.6050		4		0.5520		8.9133		0.0177		52.4260			5652.5182	5646.7405	Salida
5646.7405		3		-------		-------		-------		-------			5652.5182	5658.7810	Llegada
5652.5182		4		0.9412		0.9083		0.6233		6.1452			5653.4266	5658.6635	Llegada
5653.4266		5		0.6682		6.0478		-------		-------			5659.4744	5658.6635	Salida
5658.6635		4		-------		-------		0.9474		0.7021			5659.4744	5658.7810	Salida
5658.7810		3		-------		-------		-------		-------			5659.4744	5659.3656	Salida
5659.3656		2		-------		-------		-------		-------			5659.4744	5660.2341	Llegada
5659.4744		3		0.2040		23.8436		0.4693		9.8358			5683.3180	5660.2341	Salida
5660.2341		2		-------		-------		-------		-------			5683.3180	5669.3102	Salida
5669.3102		1		-------		-------		-------		-------			5683.3180	5696.0310	Llegada
5683.3180		2		0.0314		51.9371		0.0853		32.0026			5735.2551	5696.0310	Salida
5696.0310		1		-------		-------		-------		-------			5735.2551	5715.3206	Salida
5715.3206		0		-------		-------		-------		-------			5735.2551	-------		Llegada
5735.2551		1		0.6139		7.3196		0.2487		18.0890			5742.5747	5753.3442	Llegada
5742.5747		2		0.3351		16.3996		0.9494		0.6746			5758.9743	5743.2493	Salida
5743.2493		1		-------		-------		-------		-------			5758.9743	5753.3442	Salida
5753.3442		0		-------		-------		-------		-------			5758.9743	-------		Llegada
5758.9743		1		0.4440		12.1793		0.1547		24.2647			5771.1536	5783.2390	Llegada
5771.1536		2		0.9819		0.2736		0.6770		5.0718			5771.4272	5776.2255	Llegada
5771.4272		3		0.0198		58.8672		0.8005		2.8922			5830.2944	5774.3194	Salida
5774.3194		2		-------		-------		-------		-------			5830.2944	5776.2255	Salida
5776.2255		1		-------		-------		-------		-------			5830.2944	5783.2390	Salida
5783.2390		0		-------		-------		-------		-------			5830.2944	-------		Llegada
5830.2944		1		0.3275		16.7417		0.8149		2.6615			5847.0362	5832.9560	Salida
5832.9560		0		-------		-------		-------		-------			5847.0362	-------		Llegada
5847.0362		1		0.4622		11.5774		0.1507		24.6035			5858.6135	5871.6397	Llegada
5858.6135		2		0.9396		0.9342		0.8518		2.0847			5859.5477	5860.6982	Llegada
5859.5477		3		0.3996		13.7595		0.7488		3.7610			5873.3072	5860.6982	Salida
5860.6982		2		-------		-------		-------		-------			5873.3072	5863.3087	Salida
5863.3087		1		-------		-------		-------		-------			5873.3072	5871.6397	Salida
5871.6397		0		-------		-------		-------		-------			5873.3072	-------		Llegada
5873.3072		1		0.0353		50.1433		0.1815		22.1818			5923.4505	5895.4889	Salida
5895.4889		0		-------		-------		-------		-------			5923.4505	-------		Llegada
5923.4505		1		0.9583		0.6390		0.5873		6.9182			5924.0896	5930.3687	Llegada
5924.0896		2		0.1993		24.1969		0.8995		1.3764			5948.2865	5925.4660	Salida
5925.4660		1		-------		-------		-------		-------			5948.2865	5930.3687	Salida
5930.3687		0		-------		-------		-------		-------			5948.2865	-------		Llegada
5948.2865		1		0.2106		23.3641		0.8674		1.8486			5971.6506	5950.1351	Salida
5950.1351		0		-------		-------		-------		-------			5971.6506	-------		Llegada
5971.6506		1		0.8470		2.4916		0.4147		11.4441			5974.1421	5983.0947	Llegada
5974.1421		2		0.3367		16.3281		0.8783		1.6868			5990.4703	5975.8290	Salida
5975.8290		1		-------		-------		-------		-------			5990.4703	5983.0947	Salida
5983.0947		0		-------		-------		-------		-------			5990.4703	-------		Llegada
5990.4703		1		0.4999		10.3990		0.9506		0.6589			6000.8693	5991.1292	Salida
5991.1292		0		-------		-------		-------		-------			6000.8693	-------		Llegada
6000.8693		1		0.1270		30.9511		0.8350		2.3435			6031.8204	6003.2128	Salida
6003.2128		0		-------		-------		-------		-------			6031.8204	-------		Llegada
6031.8204		1		0.9000		1.5802		0.5710		7.2845			6033.4006	6039.1049	Llegada
6033.4006		2		0.9897		0.1552		0.8819		1.6333			6033.5558	6035.0338	Llegada
6033.5558		3		0.2480		20.9166		0.0095		60.5895			6054.4724	6035.0338	Salida
6035.0338		2		-------		-------		-------		-------			6054.4724	6039.1049	Salida
6039.1049		1		-------		-------		-------		-------			6054.4724	6094.1453	Llegada
6054.4724		2		0.6825		5.7306		0.5755		7.1822			6060.2030	6061.6546	Llegada
6060.2030		3		0.8243		2.8979		0.1446		25.1357			6063.1008	6061.6546	Salida
6061.6546		2		-------		-------		-------		-------			6063.1008	6085.3387	Llegada
6063.1008		3		0.7262		4.7989		0.7639		3.5004			6067.8997	6066.6012	Salida
6066.6012		2		-------		-------		-------		-------			6067.8997	6085.3387	Llegada
6067.8997		3		0.9965		0.0530		0.1258		26.9497			6067.9527	6085.3387	Llegada
6067.9527		4		0.5127		10.0202		0.0318		44.8242			6077.9728	6085.3387	Llegada
6077.9728		5		0.3073		17.6971		-------		-------			6095.6699	6085.3387	Salida
6085.3387		4		-------		-------		0.4710		9.7871			6095.6699	6094.1453	Salida
6094.1453		3		-------		-------		-------		-------			6095.6699	6094.8494	Salida
6094.8494		2		-------		-------		-------		-------			6095.6699	6095.1258	Salida
6095.1258		1		-------		-------		-------		-------			6095.6699	6112.7769	Llegada
6095.6699		2		0.6191		7.1914		0.5066		8.8404			6102.8613	6104.5103	Llegada
6102.8613		3		0.3706		14.8913		0.8298		2.4258			6117.7526	6104.5103	Salida
6104.5103		2		-------		-------		-------		-------			6117.7526	6105.2871	Salida
6105.2871		1		-------		-------		-------		-------			6117.7526	6112.7769	Salida
6112.7769		0		-------		-------		-------		-------			6117.7526	-------		Llegada
6117.7526		1		0.3741		14.7504		0.2175		19.8315			6132.5031	6137.5841	Llegada
6132.5031		2		0.2444		21.1324		0.7108		4.4385			6153.6355	6136.9416	Salida
6136.9416		1		-------		-------		-------		-------			6153.6355	6137.5841	Salida
6137.5841		0		-------		-------		-------		-------			6153.6355	-------		Llegada
6153.6355		1		0.0958		35.1789		0.7444		3.8378			6188.8144	6157.4733	Salida
6157.4733		0		-------		-------		-------		-------			6188.8144	-------		Llegada
6188.8144		1		0.6613		6.2024		0.2228		19.5167			6195.0168	6208.3311	Llegada
6195.0168		2		0.5794		8.1861		0.5613		7.5064			6203.2029	6202.5232	Salida
6202.5232		1		-------		-------		-------		-------			6203.2029	6208.3311	Llegada
6203.2029		2		0.7939		3.4628		0.5691		7.3276			6206.6657	6208.3311	Llegada
6206.6657		3		0.4433		12.2032		0.0418		41.2652			6218.8689	6208.3311	Salida
6208.3311		2		-------		-------		-------		-------			6218.8689	6210.5305	Salida
6210.5305		1		-------		-------		-------		-------			6218.8689	6247.9309	Llegada
6218.8689		2		0.5786		8.2077		0.1258		26.9547			6227.0766	6245.8236	Llegada
6227.0766		3		0.6173		7.2349		0.4029		11.8177			6234.3114	6238.8943	Llegada
6234.3114		4		0.2704		19.6182		0.3436		13.8895			6253.9297	6238.8943	Salida
6238.8943		3		-------		-------		-------		-------			6253.9297	6245.8236	Salida
6245.8236		2		-------		-------		-------		-------			6253.9297	6247.9309	Salida
6247.9309		1		-------		-------		-------		-------			6253.9297	6248.2009	Salida
6248.2009		0		-------		-------		-------		-------			6253.9297	-------		Llegada
6253.9297		1		0.1669		26.8598		0.2669		17.1731			6280.7895	6271.1028	Salida
6271.1028		0		-------		-------		-------		-------			6280.7895	-------		Llegada
6280.7895		1		0.4694		11.3461		0.6796		5.0217			6292.1355	6285.8112	Salida
6285.8112		0		-------		-------		-------		-------			6292.1355	-------		Llegada
6292.1355		1		0.2987		18.1260		0.7767		3.2853			6310.2616	6295.4208	Salida
6295.4208		0		-------		-------		-------		-------			6310.2616	-------		Llegada
6310.2616		1		0.1506		28.3971		0.9178		1.1149			6338.6587	6311.3765	Salida
6311.3765		0		-------		-------		-------		-------			6338.6587	-------		Llegada
6338.6587		1		0.2833		18.9192		0.5212		8.4723			6357.5778	6347.1309	Salida
6347.1309		0		-------		-------		-------		-------			6357.5778	-------		Llegada
6357.5778		1		0.7476		4.3635		0.6573		5.4541			6361.9413	6363.0320	Llegada
6361.9413		2		0.7387		4.5437		0.9920		0.1042			6366.4850	6362.0455	Salida
6362.0455		1		-------		-------		-------		-------			6366.4850	6363.0320	Salida
6363.0320		0		-------		-------		-------		-------			6366.4850	-------		Llegada
6366.4850		1		0.3681		14.9909		0.8345		2.3522			6381.4759	6368.8372	Salida
6368.8372		0		-------		-------		-------		-------			6381.4759	-------		Llegada
6381.4759		1		0.7364		4.5900		0.0294		45.8315			6386.0659	6427.3074	Llegada
6386.0659		2		0.0573		42.8838		0.3158		14.9843			6428.9497	6401.0502	Salida
6401.0502		1		-------		-------		-------		-------			6428.9497	6427.3074	Salida
6427.3074		0		-------		-------		-------		-------			6428.9497	-------		Llegada
6428.9497		1		0.5908		7.8946		0.8512		2.0946			6436.8443	6431.0443	Salida
6431.0443		0		-------		-------		-------		-------			6436.8443	-------		Llegada
6436.8443		1		0.8849		1.8338		0.0341		43.9324			6438.6781	6480.7766	Llegada
6438.6781		2		0.8930		1.6974		0.4635		9.9962			6440.3754	6448.6743	Llegada
6440.3754		3		0.1598		27.5056		0.5104		8.7444			6467.8810	6448.6743	Salida
6448.6743		2		-------		-------		-------		-------			6467.8810	6449.1198	Salida
6449.1198		1		-------		-------		-------		-------			6467.8810	6480.7766	Llegada
6467.8810		2		0.8664		2.1510		0.4302		10.9652			6470.0320	6478.8462	Llegada
6470.0320		3		0.8539		2.3690		0.0333		44.2443			6472.4009	6478.8462	Llegada
6472.4009		4		0.6971		5.4129		0.3233		14.6809			6477.8138	6478.8462	Llegada
6477.8138		5		0.7128		5.0775		-------		-------			6482.8913	6478.8462	Salida
6478.8462		4		-------		-------		0.9958		0.0553			6482.8913	6478.9015	Salida
6478.9015		3		-------		-------		-------		-------			6482.8913	6480.7766	Salida
6480.7766		2		-------		-------		-------		-------			6482.8913	6487.0819	Llegada
6482.8913		3		0.0999		34.5465		0.8634		1.9089			6517.4378	6484.8002	Salida
6484.8002		2		-------		-------		-------		-------			6517.4378	6487.0819	Salida
6487.0819		1		-------		-------		-------		-------			6517.4378	6514.2762	Salida
6514.2762		0		-------		-------		-------		-------			6517.4378	-------		Llegada
6517.4378		1		0.9136		1.3560		0.3832		12.4682			6518.7939	6529.9060	Llegada
6518.7939		2		0.3846		14.3337		0.6612		5.3790			6533.1275	6524.1728	Salida
6524.1728		1		-------		-------		-------		-------			6533.1275	6529.9060	Salida
6529.9060		0		-------		-------		-------		-------			6533.1275	-------		Llegada
6533.1275		1		0.0406		48.0658		0.1233		27.2155			6581.1933	6560.3431	Salida
6560.3431		0		-------		-------		-------		-------			6581.1933	-------		Llegada
6581.1933		1		0.6532		6.3887		0.4087		11.6325			6587.5820	6592.8259	Llegada
6587.5820		2		0.9577		0.6476		0.3896		12.2555			6588.2297	6592.8259	Llegada
6588.2297		3		0.4381		12.3789		0.0151		54.5329			6600.6085	6592.8259	Salida
6592.8259		2		-------		-------		-------		-------			6600.6085	6599.8375	Salida
6599.8375		1		-------		-------		-------		-------			6600.6085	6642.7625	Llegada
6600.6085		2		0.7054		5.2356		0.0289		46.0680			6605.8441	6642.7625	Llegada
6605.8441		3		0.8663		2.1536		0.5903		6.8529			6607.9977	6612.6970	Llegada
6607.9977		4		0.0630		41.4755		0.7593		3.5802			6649.4732	6611.5779	Salida
6611.5779		3		-------		-------		-------		-------			6649.4732	6612.6970	Salida
6612.6970		2		-------		-------		-------		-------			6649.4732	6642.7625	Salida
6642.7625		1		-------		-------		-------		-------			6649.4732	6646.6765	Salida
6646.6765		0		-------		-------		-------		-------			6649.4732	-------		Llegada
6649.4732		1		0.0538		43.8398		0.2228		19.5196			6693.3131	6668.9928	Salida
6668.9928		0		-------		-------		-------		-------			6693.3131	-------		Llegada
6693.3131		1		0.2696		19.6609		0.9202		1.0811			6712.9739	6694.3942	Salida
6694.3942		0		-------		-------		-------		-------			6712.9739	-------		Llegada
6712.9739		1		0.6530		6.3925		0.1235		27.1863			6719.3664	6740.1602	Llegada
6719.3664		2		0.9535		0.7149		0.3501		13.6445			6720.0813	6733.0110	Llegada
6720.0813		3		0.4468		12.0850		0.6663		5.2782			6732.1663	6725.3596	Salida
6725.3596		2		-------		-------		-------		-------			6732.1663	6733.0110	Llegada
6732.1663		3		0.3458		15.9268		0.5467		7.8492			6748.0931	6733.0110	Salida
6733.0110		2		-------		-------		-------		-------			6748.0931	6740.0155	Salida
6740.0155		1		-------		-------		-------		-------			6748.0931	6740.1602	Salida
6740.1602		0		-------		-------		-------		-------			6748.0931	-------		Llegada
6748.0931		1		0.5297		9.5307		0.2594		17.5419			6757.6238	6765.6349	Llegada
6757.6238		2		0.9300		1.0889		0.9143		1.1644			6758.7127	6758.7882	Llegada
6758.7127		3		0.9206		1.2416		0.9706		0.3884			6759.9543	6758.7882	Salida
6758.7882		2		-------		-------		-------		-------			6759.9543	6759.1011	Salida
6759.1011		1		-------		-------		-------		-------			6759.9543	6765.6349	Llegada
6759.9543		2		0.0376		49.2202		0.5737		7.2227			6809.1745	6765.6349	Salida
6765.6349		1		-------		-------		-------		-------			6809.1745	6767.1770	Salida
6767.1770		0		-------		-------		-------		-------			6809.1745	-------		Llegada
6809.1745		1		0.3792		14.5434		0.9953		0.0610			6823.7180	6809.2355	Salida
6809.2355		0		-------		-------		-------		-------			6823.7180	-------		Llegada
6823.7180		1		0.9633		0.5610		0.8174		2.6216			6824.2789	6826.3396	Llegada
6824.2789		2		0.0104		68.4991		0.6687		5.2323			6892.7780	6826.3396	Salida
6826.3396		1		-------		-------		-------		-------			6892.7780	6829.5112	Salida
6829.5112		0		-------		-------		-------		-------			6892.7780	-------		Llegada
6892.7780		1		0.8463		2.5036		0.8767		1.7114			6895.2816	6894.4894	Salida
6894.4894		0		-------		-------		-------		-------			6895.2816	-------		Llegada
6895.2816		1		0.2589		20.2672		0.9093		1.2367			6915.5488	6896.5183	Salida
6896.5183		0		-------		-------		-------		-------			6915.5488	-------		Llegada
6915.5488		1		0.6359		6.7903		0.3127		15.1112			6922.3391	6930.6600	Llegada
6922.3391		2		0.1320		30.3691		0.9055		1.2899			6952.7081	6923.6289	Salida
6923.6289		1		-------		-------		-------		-------			6952.7081	6930.6600	Salida
6930.6600		0		-------		-------		-------		-------			6952.7081	-------		Llegada
6952.7081		1		0.2329		21.8550		0.7851		3.1461			6974.5631	6955.8542	Salida
6955.8542		0		-------		-------		-------		-------			6974.5631	-------		Llegada
6974.5631		1		0.0291		53.0677		0.1864		21.8386			7027.6308	6996.4018	Salida
6996.4018		0		-------		-------		-------		-------			7027.6308	-------		Llegada
7027.6308		1		0.1351		30.0219		0.4759		9.6540			7057.6526	7037.2848	Salida
7037.2848		0		-------		-------		-------		-------			7057.6526	-------		Llegada
7057.6526		1		0.8527		2.3904		0.4810		9.5152			7060.0430	7067.1678	Llegada
7060.0430		2		0.0226		56.8432		0.3824		12.4959			7116.8862	7067.1678	Salida
7067.1678		1		-------		-------		-------		-------			7116.8862	7072.5389	Salida
7072.5389		0		-------		-------		-------		-------			7116.8862	-------		Llegada
7116.8862		1		0.7404		4.5089		0.9526		0.6315			7121.3951	7117.5177	Salida
7117.5177		0		-------		-------		-------		-------			7121.3951	-------		Llegada
7121.3951		1		0.2967		18.2231		0.6609		5.3833			7139.6182	7126.7784	Salida
7126.7784		0		-------		-------		-------		-------			7139.6182	-------		Llegada
7139.6182		1		0.9231		1.1995		0.3343		14.2433			7140.8177	7153.8616	Llegada
7140.8177		2		0.2347		21.7439		0.3024		15.5481			7162.5615	7153.8616	Salida
7153.8616		1		-------		-------		-------		-------			7162.5615	7156.3658	Salida
7156.3658		0		-------		-------		-------		-------			7162.5615	-------		Llegada
7162.5615		1		0.3296		16.6461		0.1980		21.0560			7179.2076	7183.6176	Llegada
7179.2076		2		0.1198		31.8328		0.3400		14.0231			7211.0404	7183.6176	Salida
7183.6176		1		-------		-------		-------		-------			7211.0404	7193.2307	Salida
7193.2307		0		-------		-------		-------		-------			7211.0404	-------		Llegada
7211.0404		1		0.8666		2.1474		0.9660		0.4491			7213.1878	7211.4895	Salida
7211.4895		0		-------		-------		-------		-------			7213.1878	-------		Llegada
7213.1878		1		0.2167		22.9394		0.1256		26.9747			7236.1272	7240.1625	Llegada
7236.1272		2		0.8753		1.9978		0.8526		2.0729			7238.1250	7238.2001	Llegada
7238.1250		3		0.4383		12.3730		0.0073		63.8780			7250.4980	7238.2001	Salida
7238.2001		2		-------		-------		-------		-------			7250.4980	7240.1625	Salida
7240.1625		1		-------		-------		-------		-------			7250.4980	7302.0030	Llegada
7250.4980		2		0.7582		4.1531		0.6712		5.1824			7254.6511	7255.6804	Llegada
7254.6511		3		0.7924		3.4904		0.7872		3.1101			7258.1415	7255.6804	Salida
7255.6804		2		-------		-------		-------		-------			7258.1415	7257.7612	Salida
7257.7612		1		-------		-------		-------		-------			7258.1415	7302.0030	Llegada
7258.1415		2		0.8576		2.3039		0.9275		0.9779			7260.4454	7259.1194	Salida
7259.1194		1		-------		-------		-------		-------			7260.4454	7302.0030	Llegada
7260.4454		2		0.2631		20.0286		0.7103		4.4467			7280.4740	7264.8920	Salida
7264.8920		1		-------		-------		-------		-------			7280.4740	7302.0030	Llegada
7280.4740		2		0.4085		13.4285		0.2857		16.2866			7293.9025	7296.7606	Llegada
7293.9025		3		0.0927		35.6699		0.1489		24.7590			7329.5724	7296.7606	Salida
7296.7606		2		-------		-------		-------		-------			7329.5724	7302.0030	Salida
7302.0030		1		-------		-------		-------		-------			7329.5724	7318.6615	Salida
7318.6615		0		-------		-------		-------		-------			7329.5724	-------		Llegada
7329.5724		1		0.2383		21.5143		0.3895		12.2581			7351.0867	7341.8306	Salida
7341.8306		0		-------		-------		-------		-------			7351.0867	-------		Llegada
7351.0867		1		0.8098		3.1640		0.1614		23.7075			7354.2507	7374.7942	Llegada
7354.2507		2		0.7238		4.8484		0.0445		40.4615			7359.0991	7374.7942	Llegada
7359.0991		3		0.4638		11.5235		0.0535		38.0763			7370.6226	7374.7942	Llegada
7370.6226		4		0.2425		21.2543		0.5836		7.0010			7391.8769	7374.7942	Salida
7374.7942		3		-------		-------		-------		-------			7391.8769	7377.6236	Salida
7377.6236		2		-------		-------		-------		-------			7391.8769	7394.7122	Llegada
7391.8769		3		0.3935		13.9904		0.1091		28.8052			7405.8673	7394.7122	Salida
7394.7122		2		-------		-------		-------		-------			7405.8673	7397.1754	Salida
7397.1754		1		-------		-------		-------		-------			7405.8673	7420.6821	Llegada
7405.8673		2		0.5496		8.9771		0.6102		6.4220			7414.8444	7412.2893	Salida
7412.2893		1		-------		-------		-------		-------			7414.8444	7420.6821	Llegada
7414.8444		2		0.2346		21.7464		0.4249		11.1252			7436.5908	7420.6821	Salida
7420.6821		1		-------		-------		-------		-------			7436.5908	7425.9696	Salida
7425.9696		0		-------		-------		-------		-------			7436.5908	-------		Llegada
7436.5908		1		0.4628		11.5573		0.6729		5.1497			7448.1480	7441.7404	Salida
7441.7404		0		-------		-------		-------		-------			7448.1480	-------		Llegada
7448.1480		1		0.4323		12.5797		0.2209		19.6282			7460.7278	7467.7763	Llegada
7460.7278		2		0.3441		16.0002		0.2247		19.4093			7476.7280	7467.7763	Salida
7467.7763		1		-------		-------		-------		-------			7476.7280	7480.1370	Llegada
7476.7280		2		0.0082		72.1129		0.2018		20.8082			7548.8409	7480.1370	Salida
7480.1370		1		-------		-------		-------		-------			7548.8409	7497.5362	Salida
7497.5362		0		-------		-------		-------		-------			7548.8409	-------		Llegada
7548.8409		1		0.1522		28.2355		0.2713		16.9607			7577.0764	7565.8016	Salida
7565.8016		0		-------		-------		-------		-------			7577.0764	-------		Llegada
7577.0764		1		0.9121		1.3804		0.5607		7.5204			7578.4568	7584.5968	Llegada
7578.4568		2		0.5570		8.7789		0.0048		69.3612			7587.2357	7584.5968	Salida
7584.5968		1		-------		-------		-------		-------			7587.2357	7647.8181	Llegada
7587.2357		2		0.7096		5.1451		0.7952		2.9783			7592.3808	7590.2140	Salida
7590.2140		1		-------		-------		-------		-------			7592.3808	7647.8181	Llegada
7592.3808		2		0.3943		13.9596		0.5195		8.5146			7606.3404	7600.8953	Salida
7600.8953		1		-------		-------		-------		-------			7606.3404	7647.8181	Llegada
7606.3404		2		0.9567		0.6642		0.1181		27.7698			7607.0046	7634.1102	Llegada
7607.0046		3		0.5640		8.5918		0.4205		11.2615			7615.5964	7618.2662	Llegada
7615.5964		4		0.1716		26.4421		0.8064		2.7972			7642.0385	7618.2662	Salida
7618.2662		3		-------		-------		-------		-------			7642.0385	7618.3936	Salida
7618.3936		2		-------		-------		-------		-------			7642.0385	7634.1102	Salida
7634.1102		1		-------		-------		-------		-------			7642.0385	7647.8181	Llegada
7642.0385		2		0.0041		82.3821		0.5651		7.4208			7724.4206	7647.8181	Salida
7647.8181		1		-------		-------		-------		-------			7724.4206	7649.4593	Salida
7649.4593		0		-------		-------		-------		-------			7724.4206	-------		Llegada
7724.4206		1		0.9155		1.3247		0.5538		7.6831			7725.7453	7732.1037	Llegada
7725.7453		2		0.1752		26.1244		0.1501		24.6539			7751.8697	7732.1037	Salida
7732.1037		1		-------		-------		-------		-------			7751.8697	7750.3992	Salida
7750.3992		0		-------		-------		-------		-------			7751.8697	-------		Llegada
