1917.69	2	0.183778	25.4104	0.475101	9.67496	1943.1	1918.7	Salida
1918.7	1	0	0	0	0	1943.1	1927.37	Salida
1927.37	0	0	0	0	0	1943.1	0	Llegada
1943.1	1	0.255199	20.4857	0.981009	0.249257	1963.59	1943.35	Salida
1943.35	0	0	0	0	0	1963.59	0	Llegada
1963.59	1	0.575383	8.29079	0.208064	20.4088	1971.88	1984	Llegada
1971.88	2	0.67634	5.86589	0.344521	13.8528	1977.75	1984	Llegada
1977.75	3	0.988086	0.179782	0.125189	27.0131	1977.93	1984	Llegada
1977.93	4	0.475384	11.1545	0.235013	18.8255	1989.08	1984	Salida
1984	3	0	0	0	0	1989.08	1985.73	Salida
1985.73	2	0	0	0	0	1989.08	1996.75	Llegada
1989.08	3	0.556043	8.80365	0.973199	0.353168	1997.88	1989.43	Salida
1989.43	2	0	0	0	0	1997.88	1996.75	Salida
1996.75	1	0	0	0	0	1997.88	2004.76	Llegada
1997.88	2	0.874689	2.0083	0.550884	7.75101	1999.89	2004.76	Llegada
1999.89	3	0.380908	14.478	0.995171	0.0629352	2014.37	1999.96	Salida
1999.96	2	0	0	0	0	2014.37	2004.76	Salida
2004.76	1	0	0	0	0	2014.37	2005.64	Salida
2005.64	0	0	0	0	0	2014.37	0	Llegada
2014.37	1	0.972801	0.413642	0.323351	14.6772	2014.78	2029.05	Llegada
2014.78	2	0.919115	1.26516	0.128885	26.6349	2016.05	2029.05	Llegada
2016.05	3	0.946728	0.82115	0.516176	8.597	2016.87	2024.65	Llegada
2016.87	4	0.947083	0.815527	0.409267	11.614	2017.69	2024.65	Llegada
2017.69	5	0.833098	2.73905	0	0	2020.43	2024.65	Llegada
2020.43	6	0.514197	9.97724	0	0	2030.4	2024.65	Salida
2024.65	5	0	0	0.22356	19.475	2030.4	2024.65	Salida
2024.65	4	0	0	0.313439	15.0819	2030.4	2028.49	Salida
2028.49	3	0	0	0	0	2030.4	2029.05	Salida
2029.05	2	0	0	0	0	2030.4	2039.73	Llegada
2030.4	3	0.911321	1.3929	0.407339	11.6754	2031.8	2039.73	Llegada
2031.8	4	0.788541	3.56357	0.16652	23.3043	2035.36	2039.73	Llegada
2035.36	5	0.388348	14.1878	0	0	2049.55	2039.73	Salida
2039.73	4	0	0	0.363924	13.1405	2049.55	2041.42	Salida
2041.42	3	0	0	0	0	2049.55	2042.08	Salida
2042.08	2	0	0	0	0	2049.55	2052.87	Llegada
2049.55	3	0.374584	14.7291	0.064688	35.5963	2064.28	2052.87	Salida
2052.87	2	0	0	0	0	2064.28	2055.1	Salida
2055.1	1	0	0	0	0	2064.28	2085.14	Llegada
2064.28	2	0.708445	5.17024	0.36267	13.1854	2069.45	2077.46	Llegada
2069.45	3	0.189877	24.9207	0.183829	22.0187	2094.37	2077.46	Salida
2077.46	2	0	0	0	0	2094.37	2085.14	Salida
2085.14	1	0	0	0	0	2094.37	2091.47	Salida
2091.47	0	0	0	0	0	2094.37	0	Llegada
2094.37	1	0.597684	7.72041	0.74592	3.81078	2102.09	2098.18	Salida
2098.18	0	0	0	0	0	2102.09	0	Llegada
2102.09	1	0.157028	27.77	0.472373	9.74983	2129.86	2111.84	Salida
2111.84	0	0	0	0	0	2129.86	0	Llegada
2129.86	1	0.296804	18.2203	0.537935	8.06022	2148.08	2137.92	Salida
2137.92	0	0	0	0	0	2148.08	0	Llegada
2148.08	1	0.467543	11.4039	0.269604	17.0404	2159.48	2165.12	Llegada
2159.48	2	0.861287	2.23992	0.386658	12.3528	2161.72	2165.12	Llegada
2161.72	3	0.398489	13.8011	0.808015	2.77127	2175.52	2164.49	Salida
2164.49	2	0	0	0	0	2175.52	2165.12	Salida
2165.12	1	0	0	0	0	2175.52	2171.83	Salida
2171.83	0	0	0	0	0	2175.52	0	Llegada
2175.52	1	0.902834	1.53325	0.345572	13.8132	2177.06	2189.34	Llegada
2177.06	2	0.217282	22.8984	0.735932	3.98602	2199.95	2181.04	Salida
2181.04	1	0	0	0	0	2199.95	2189.34	Salida
2189.34	0	0	0	0	0	2199.95	0	Llegada
2199.95	1	0.859769	2.26637	0.440843	10.6479	2202.22	2210.6	Llegada
2202.22	2	0.0493717	45.1257	0.77109	3.37935	2247.35	2205.6	Salida
2205.6	1	0	0	0	0	2247.35	2210.6	Salida
2210.6	0	0	0	0	0	2247.35	0	Llegada
2247.35	1	0.848181	2.46991	0.837912	2.29894	2249.82	2249.65	Salida
2249.65	0	0	0	0	0	2249.82	0	Llegada
2249.82	1	0.93761	0.96632	0.236529	18.7419	2250.78	2268.56	Llegada
2250.78	2	0.201836	24.0045	0.312194	15.1337	2274.79	2265.92	Salida
2265.92	1	0	0	0	0	2274.79	2268.56	Salida
2268.56	0	0	0	0	0	2274.79	0	Llegada
2274.79	1	0.301217	17.9988	0.910281	1.22202	2292.79	2276.01	Salida
2276.01	0	0	0	0	0	2292.79	0	Llegada
2292.79	1	0.674864	5.89866	0.491094	9.24455	2298.68	2302.03	Llegada
2298.68	2	0.0941101	35.4493	0.272548	16.8992	2334.13	2302.03	Salida
2302.03	1	0	0	0	0	2334.13	2315.58	Salida
2315.58	0	0	0	0	0	2334.13	0	Llegada
2334.13	1	0.237014	21.5945	0.251138	17.9628	2355.73	2352.1	Salida
2352.1	0	0	0	0	0	2355.73	0	Llegada
2355.73	1	0.744921	4.41716	0.533818	8.16011	2360.15	2363.89	Llegada
2360.15	2	0.789074	3.55344	0.212464	20.1368	2363.7	2363.89	Llegada
2363.7	3	0.803422	3.28313	0.65036	5.59298	2366.98	2363.89	Salida
2363.89	2	0	0	0	0	2366.98	2369.29	Llegada
2366.98	3	0.599122	7.68435	0.201911	20.7991	2374.67	2369.29	Salida
2369.29	2	0	0	0	0	2374.67	2380.28	Llegada
2374.67	3	0.458375	11.701	0.501956	8.96015	2386.37	2380.28	Salida
2380.28	2	0	0	0	0	2386.37	2383.63	Salida
2383.63	1	0	0	0	0	2386.37	2387.78	Llegada
2386.37	2	0.547483	9.03636	0.675657	5.0969	2395.4	2387.78	Salida
2387.78	1	0	0	0	0	2395.4	2391.46	Salida
2391.46	0	0	0	0	0	2395.4	0	Llegada
2395.4	1	0.237888	21.5393	0.407252	11.6782	2416.94	2407.08	Salida
2407.08	0	0	0	0	0	2416.94	0	Llegada
2416.94	1	0.1165	32.248	0.28726	16.2158	2449.19	2433.16	Salida
2433.16	0	0	0	0	0	2449.19	0	Llegada
2449.19	1	0.178342	25.8608	0.964681	0.467448	2475.05	2449.66	Salida
2449.66	0	0	0	0	0	2475.05	0	Llegada
2475.05	1	0.125172	31.171	0.115952	28.0096	2506.22	2503.06	Salida
2503.06	0	0	0	0	0	2506.22	0	Llegada
2506.22	1	0.201211	24.051	0.327008	14.531	2530.27	2520.75	Salida
2520.75	0	0	0	0	0	2530.27	0	Llegada
2530.27	1	0.428146	12.7244	0.502428	8.94794	2543	2539.22	Salida
2539.22	0	0	0	0	0	2543	0	Llegada
2543	1	0.237289	21.5771	0.10301	29.5481	2564.58	2572.55	Llegada
2564.58	2	0.993522	0.0974809	0.3314	14.3576	2564.67	2572.55	Llegada
2564.67	3	0.375558	14.6901	0.230537	19.0755	2579.36	2572.55	Salida
2572.55	2	0	0	0	0	2579.36	2578.93	Salida
2578.93	1	0	0	0	0	2579.36	2583.75	Llegada
2579.36	2	0.582538	8.10542	0.120478	27.5117	2587.47	2583.75	Salida
2583.75	1	0	0	0	0	2587.47	2606.87	Llegada
2587.47	2	0.764354	4.03086	0.371611	12.8688	2591.5	2600.34	Llegada
2591.5	3	0.332942	16.4968	0.567776	7.35837	2608	2598.86	Salida
2598.86	2	0	0	0	0	2608	2600.34	Salida
2600.34	1	0	0	0	0	2608	2606.87	Salida
2606.87	0	0	0	0	0	2608	0	Llegada
2608	1	0.0219715	57.2701	0.932065	0.914591	2665.27	2608.91	Salida
2608.91	0	0	0	0	0	2665.27	0	Llegada
