SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
6982.1403	2	0.8164	3.0433	0.2517	17.9361	6985.1836	7000.0763	Llegada
6985.1836	3	0.0950	35.3078	0.4250	11.1228	7020.4914	6996.3064	Salida
6996.3064	2	-------	-------	-------	-------	7020.4914	7000.0763	Salida
7000.0763	1	-------	-------	-------	-------	7020.4914	7001.9621	Salida
7001.9621	0	-------	-------	-------	-------	7020.4914	-------	Llegada
7020.4914	1	0.5080	10.1588	0.3401	14.0211	7030.6502	7034.5125	Llegada
7030.6502	2	0.3698	14.9234	0.6865	4.8897	7045.5736	7034.5125	Salida
7034.5125	1	-------	-------	-------	-------	7045.5736	7035.5399	Salida
7035.5399	0	-------	-------	-------	-------	7045.5736	-------	Llegada
7045.5736	1	0.5270	9.6069	0.9667	0.4403	7055.1806	7046.0140	Salida
7046.0140	0	-------	-------	-------	-------	7055.1806	-------	Llegada
7055.1806	1	0.2688	19.7050	0.4437	10.5645	7074.8856	7065.7450	Salida
7065.7450	0	-------	-------	-------	-------	7074.8856	-------	Llegada
7074.8856	1	0.7966	3.4108	0.1175	27.8389	7078.2964	7102.7245	Llegada
7078.2964	2	0.8188	2.9995	0.2024	20.7669	7081.2959	7099.0633	Llegada
7081.2959	3	0.8759	1.9871	0.6660	5.2844	7083.2830	7086.5803	Llegada
7083.2830	4	0.8903	1.7423	0.3720	12.8556	7085.0253	7086.5803	Llegada
7085.0253	5	0.8874	1.7917	-------	-------	7086.8170	7086.5803	Salida
7086.5803	4	-------	-------	0.0488	39.2493	7086.8170	7096.1386	Llegada
7086.8170	5	0.1534	28.1190	-------	-------	7114.9360	7096.1386	Salida
7096.1386	4	-------	-------	0.0686	34.8297	7114.9360	7099.0633	Salida
7099.0633	3	-------	-------	-------	-------	7114.9360	7102.7245	Salida
7102.7245	2	-------	-------	-------	-------	7114.9360	7125.8296	Llegada
7114.9360	3	0.3336	16.4651	0.1021	29.6574	7131.4010	7125.8296	Salida
7125.8296	2	-------	-------	-------	-------	7131.4010	7130.9683	Salida
7130.9683	1	-------	-------	-------	-------	7131.4010	7144.5933	Llegada
7131.4010	2	0.6641	6.1408	0.1183	27.7531	7137.5418	7144.5933	Llegada
7137.5418	3	0.1786	25.8414	0.1786	22.3972	7163.3832	7144.5933	Salida
7144.5933	2	-------	-------	-------	-------	7163.3832	7159.1541	Salida
7159.1541	1	-------	-------	-------	-------	7163.3832	7159.9390	Salida
7159.9390	0	-------	-------	-------	-------	7163.3832	-------	Llegada
7163.3832	1	0.0182	60.0891	0.9949	0.0659	7223.4723	7163.4492	Salida
7163.4492	0	-------	-------	-------	-------	7223.4723	-------	Llegada
7223.4723	1	0.4302	12.6522	0.1132	28.3207	7236.1245	7251.7930	Llegada
7236.1245	2	0.4200	13.0136	0.9382	0.8290	7249.1382	7236.9536	Salida
7236.9536	1	-------	-------	-------	-------	7249.1382	7251.7930	Llegada
7249.1382	2	0.4533	11.8680	0.7897	3.0688	7261.0062	7251.7930	Salida
7251.7930	1	-------	-------	-------	-------	7261.0062	7252.2070	Salida
7252.2070	0	-------	-------	-------	-------	7261.0062	-------	Llegada
7261.0062	1	0.6247	7.0565	0.9803	0.2580	7268.0627	7261.2642	Salida
7261.2642	0	-------	-------	-------	-------	7268.0627	-------	Llegada
7268.0627	1	0.7564	4.1873	0.8936	1.4630	7272.2500	7269.5257	Salida
7269.5257	0	-------	-------	-------	-------	7272.2500	-------	Llegada
7272.2500	1	0.4240	12.8693	0.5530	7.7003	7285.1193	7279.9502	Salida
7279.9502	0	-------	-------	-------	-------	7285.1193	-------	Llegada
7285.1193	1	0.0110	67.5815	0.2428	18.4025	7352.7008	7303.5217	Salida
7303.5217	0	-------	-------	-------	-------	7352.7008	-------	Llegada
7352.7008	1	0.7554	4.2066	0.8870	1.5592	7356.9074	7354.2600	Salida
7354.2600	0	-------	-------	-------	-------	7356.9074	-------	Llegada
7356.9074	1	0.9088	1.4350	0.6458	5.6847	7358.3424	7362.5921	Llegada
7358.3424	2	0.2590	20.2660	0.7962	2.9631	7378.6084	7361.3055	Salida
7361.3055	1	-------	-------	-------	-------	7378.6084	7362.5921	Salida
7362.5921	0	-------	-------	-------	-------	7378.6084	-------	Llegada
7378.6084	1	0.6946	5.4656	0.4124	11.5155	7384.0740	7390.1239	Llegada
7384.0740	2	0.8648	2.1789	0.0283	46.3539	7386.2530	7390.1239	Llegada
7386.2530	3	0.5145	9.9676	0.5289	8.2816	7396.2205	7390.1239	Salida
7390.1239	2	-------	-------	-------	-------	7396.2205	7394.5345	Salida
7394.5345	1	-------	-------	-------	-------	7396.2205	7430.4279	Llegada
7396.2205	2	0.1465	28.8069	0.6931	4.7655	7425.0274	7400.9861	Salida
7400.9861	1	-------	-------	-------	-------	7425.0274	7430.4279	Llegada
7425.0274	2	0.7074	5.1922	0.1647	23.4435	7430.2196	7430.4279	Llegada
7430.2196	3	0.6880	5.6086	0.1376	25.7826	7435.8282	7430.4279	Salida
7430.4279	2	-------	-------	-------	-------	7435.8282	7448.4709	Llegada
7435.8282	3	0.2780	19.2043	0.1080	28.9319	7455.0325	7448.4709	Salida
7448.4709	2	-------	-------	-------	-------	7455.0325	7456.0022	Llegada
7455.0325	3	0.0758	38.6877	0.7313	4.0689	7493.7202	7456.0022	Salida
7456.0022	2	-------	-------	-------	-------	7493.7202	7459.1014	Salida
7459.1014	1	-------	-------	-------	-------	7493.7202	7464.7600	Salida
7464.7600	0	-------	-------	-------	-------	7493.7202	-------	Llegada
7493.7202	1	0.8977	1.6181	0.7006	4.6262	7495.3383	7498.3464	Llegada
7495.3383	2	0.7116	5.1035	0.6542	5.5171	7500.4418	7498.3464	Salida
7498.3464	1	-------	-------	-------	-------	7500.4418	7500.8554	Llegada
7500.4418	2	0.5941	7.8098	0.1356	25.9713	7508.2516	7500.8554	Salida
7500.8554	1	-------	-------	-------	-------	7508.2516	7526.4131	Llegada
7508.2516	2	0.2072	23.6107	0.6052	6.5289	7531.8623	7514.7805	Salida
7514.7805	1	-------	-------	-------	-------	7531.8623	7526.4131	Salida
7526.4131	0	-------	-------	-------	-------	7531.8623	-------	Llegada
7531.8623	1	0.3784	14.5762	0.9627	0.4948	7546.4385	7532.3571	Salida
7532.3571	0	-------	-------	-------	-------	7546.4385	-------	Llegada
7546.4385	1	0.4922	10.6343	0.2872	16.2190	7557.0729	7562.6576	Llegada
7557.0729	2	0.6084	7.4528	0.7511	3.7204	7564.5257	7560.7933	Salida
7560.7933	1	-------	-------	-------	-------	7564.5257	7562.6576	Salida
7562.6576	0	-------	-------	-------	-------	7564.5257	-------	Llegada
7564.5257	1	0.0834	37.2677	0.3031	15.5192	7601.7933	7580.0448	Salida
7580.0448	0	-------	-------	-------	-------	7601.7933	-------	Llegada
7601.7933	1	0.1635	27.1639	0.9482	0.6920	7628.9572	7602.4853	Salida
7602.4853	0	-------	-------	-------	-------	7628.9572	-------	Llegada
7628.9572	1	0.3314	16.5687	0.6780	5.0513	7645.5258	7634.0085	Salida
7634.0085	0	-------	-------	-------	-------	7645.5258	-------	Llegada
7645.5258	1	0.4770	11.1031	0.4779	9.5989	7656.6289	7655.1247	Salida
7655.1247	0	-------	-------	-------	-------	7656.6289	-------	Llegada
7656.6289	1	0.3711	14.8680	0.1844	21.9767	7671.4969	7678.6057	Llegada
7671.4969	2	0.6426	6.6326	0.0592	36.7545	7678.1295	7678.6057	Llegada
7678.1295	3	0.3220	16.9961	0.9206	1.0756	7695.1256	7678.6057	Salida
7678.6057	2	-------	-------	-------	-------	7695.1256	7679.2051	Salida
7679.2051	1	-------	-------	-------	-------	7695.1256	7708.2514	Llegada
7695.1256	2	0.1672	26.8299	0.3979	11.9809	7721.9555	7707.1066	Salida
7707.1066	1	-------	-------	-------	-------	7721.9555	7708.2514	Salida
7708.2514	0	-------	-------	-------	-------	7721.9555	-------	Llegada
7721.9555	1	0.6519	6.4191	0.0649	35.5487	7728.3746	7757.5042	Llegada
7728.3746	2	0.0984	34.7737	0.3635	13.1572	7763.1483	7741.5318	Salida
7741.5318	1	-------	-------	-------	-------	7763.1483	7757.5042	Salida
7757.5042	0	-------	-------	-------	-------	7763.1483	-------	Llegada
7763.1483	1	0.7191	4.9465	0.6926	4.7753	7768.0947	7767.9236	Salida
7767.9236	0	-------	-------	-------	-------	7768.0947	-------	Llegada
7768.0947	1	0.4991	10.4245	0.9263	0.9953	7778.5192	7769.0900	Salida
7769.0900	0	-------	-------	-------	-------	7778.5192	-------	Llegada
7778.5192	1	0.2978	18.1719	0.8775	1.6986	7796.6912	7780.2179	Salida
7780.2179	0	-------	-------	-------	-------	7796.6912	-------	Llegada
7796.6912	1	0.8890	1.7657	0.7899	3.0657	7798.4569	7799.7569	Llegada
7798.4569	2	0.1647	27.0545	0.4974	9.0789	7825.5114	7799.7569	Salida
7799.7569	1	-------	-------	-------	-------	7825.5114	7807.5358	Salida
7807.5358	0	-------	-------	-------	-------	7825.5114	-------	Llegada
7825.5114	1	0.5410	9.2139	0.2481	18.1228	7834.7253	7843.6342	Llegada
7834.7253	2	0.8005	3.3384	0.7045	4.5526	7838.0637	7839.2779	Llegada
7838.0637	3	0.1962	24.4272	0.1318	26.3425	7862.4909	7839.2779	Salida
7839.2779	2	-------	-------	-------	-------	7862.4909	7843.6342	Salida
7843.6342	1	-------	-------	-------	-------	7862.4909	7864.4062	Llegada
7862.4909	2	0.3826	14.4124	0.6732	5.1434	7876.9033	7864.4062	Salida
7864.4062	1	-------	-------	-------	-------	7876.9033	7867.6343	Salida
7867.6343	0	-------	-------	-------	-------	7876.9033	-------	Llegada
7876.9033	1	0.6097	7.4217	0.7537	3.6757	7884.3249	7880.5790	Salida
7880.5790	0	-------	-------	-------	-------	7884.3249	-------	Llegada
7884.3249	1	0.8577	2.3031	0.2523	17.9005	7886.6280	7902.2254	Llegada
7886.6280	2	0.8129	3.1075	0.1797	22.3134	7889.7355	7902.2254	Llegada
7889.7355	3	0.1729	26.3222	0.9801	0.2617	7916.0578	7889.9973	Salida
7889.9973	2	-------	-------	-------	-------	7916.0578	7902.2254	Salida
7902.2254	1	-------	-------	-------	-------	7916.0578	7908.9414	Salida
7908.9414	0	-------	-------	-------	-------	7916.0578	-------	Llegada
7916.0578	1	0.5776	8.2334	0.8248	2.5041	7924.2912	7918.5619	Salida
7918.5619	0	-------	-------	-------	-------	7924.2912	-------	Llegada
7924.2912	1	0.0450	46.5189	0.6760	5.0897	7970.8101	7929.3809	Salida
7929.3809	0	-------	-------	-------	-------	7970.8101	-------	Llegada
7970.8101	1	0.1882	25.0500	0.7641	3.4980	7995.8601	7974.3081	Salida
7974.3081	0	-------	-------	-------	-------	7995.8601	-------	Llegada
7995.8601	1	0.3686	14.9701	0.6873	4.8741	8010.8302	8000.7342	Salida
8000.7342	0	-------	-------	-------	-------	8010.8302	-------	Llegada
8010.8302	1	0.6904	5.5577	0.6664	5.2768	8016.3879	8016.1070	Salida
8016.1070	0	-------	-------	-------	-------	8016.3879	-------	Llegada
8016.3879	1	0.5648	8.5679	0.5793	7.0964	8024.9558	8023.4843	Salida
8023.4843	0	-------	-------	-------	-------	8024.9558	-------	Llegada
8024.9558	1	0.4563	11.7693	0.7295	4.0993	8036.7251	8029.0551	Salida
8029.0551	0	-------	-------	-------	-------	8036.7251	-------	Llegada
8036.7251	1	0.0767	38.5129	0.9973	0.0347	8075.2380	8036.7598	Salida
8036.7598	0	-------	-------	-------	-------	8075.2380	-------	Llegada
8075.2380	1	0.9776	0.3396	0.8772	1.7034	8075.5776	8076.9414	Llegada
8075.5776	2	0.7019	5.3099	0.1738	22.7449	8080.8875	8076.9414	Salida
8076.9414	1	-------	-------	-------	-------	8080.8875	8098.3225	Llegada
8080.8875	2	0.0090	70.6460	0.0845	32.1296	8151.5335	8098.3225	Salida
8098.3225	1	-------	-------	-------	-------	8151.5335	8113.0171	Salida
8113.0171	0	-------	-------	-------	-------	8151.5335	-------	Llegada
8151.5335	1	0.8471	2.4893	0.6187	6.2415	8154.0228	8157.7750	Llegada
8154.0228	2	0.8382	2.6481	0.7048	4.5488	8156.6709	8157.7750	Llegada
8156.6709	3	0.8711	2.0707	0.6510	5.5792	8158.7416	8157.7750	Salida
8157.7750	2	-------	-------	-------	-------	8158.7416	8158.5716	Salida
8158.5716	1	-------	-------	-------	-------	8158.7416	8162.2501	Llegada
8158.7416	2	0.8845	1.8416	0.0440	40.6071	8160.5832	8162.2501	Llegada
8160.5832	3	0.6311	6.9040	0.4621	10.0371	8167.4872	8162.2501	Salida
8162.2501	2	-------	-------	-------	-------	8167.4872	8170.6203	Llegada
8167.4872	3	0.8688	2.1098	0.6761	5.0882	8169.5970	8170.6203	Llegada
8169.5970	4	0.1381	29.6985	0.0570	37.2332	8199.2955	8170.6203	Salida
8170.6203	3	-------	-------	-------	-------	8199.2955	8172.5754	Salida
8172.5754	2	-------	-------	-------	-------	8199.2955	8199.3487	Llegada
8199.2955	3	0.4402	12.3081	0.5067	8.8380	8211.6037	8199.3487	Salida
8199.3487	2	-------	-------	-------	-------	8211.6037	8206.8303	Salida
8206.8303	1	-------	-------	-------	-------	8211.6037	8208.1335	Salida
8208.1335	0	-------	-------	-------	-------	8211.6037	-------	Llegada
8211.6037	1	0.7444	4.4282	0.1306	26.4656	8216.0319	8238.0693	Llegada
8216.0319	2	0.1731	26.3109	0.3092	15.2580	8242.3428	8231.2899	Salida
8231.2899	1	-------	-------	-------	-------	8242.3428	8238.0693	Salida
8238.0693	0	-------	-------	-------	-------	8242.3428	-------	Llegada
8242.3428	1	0.7099	5.1393	0.6294	6.0196	8247.4821	8248.3624	Llegada
8247.4821	2	0.0388	48.7510	0.7866	3.1199	8296.2332	8248.3624	Salida
8248.3624	1	-------	-------	-------	-------	8296.2332	8250.6021	Salida
8250.6021	0	-------	-------	-------	-------	8296.2332	-------	Llegada
8296.2332	1	0.6267	7.0093	0.0164	53.4472	8303.2425	8349.6803	Llegada
8303.2425	2	0.6638	6.1461	0.3286	14.4687	8309.3886	8317.7112	Llegada
8309.3886	3	0.1902	24.8929	0.6728	5.1514	8334.2816	8314.5401	Salida
8314.5401	2	-------	-------	-------	-------	8334.2816	8317.7112	Salida
8317.7112	1	-------	-------	-------	-------	8334.2816	8349.6803	Llegada
8334.2816	2	0.4130	13.2632	0.0373	42.7487	8347.5448	8349.6803	Llegada
8347.5448	3	0.2915	18.4885	0.2512	17.9594	8366.0333	8349.6803	Salida
8349.6803	2	-------	-------	-------	-------	8366.0333	8365.5042	Salida
8365.5042	1	-------	-------	-------	-------	8366.0333	8377.0302	Llegada
8366.0333	2	0.7421	4.4747	0.1626	23.6139	8370.5080	8377.0302	Llegada
8370.5080	3	0.9023	1.5429	0.6265	6.0782	8372.0509	8376.5862	Llegada
8372.0509	4	0.2066	23.6546	0.5334	8.1711	8395.7056	8376.5862	Salida
8376.5862	3	-------	-------	-------	-------	8395.7056	8377.0302	Salida
8377.0302	2	-------	-------	-------	-------	8395.7056	8380.2220	Salida
8380.2220	1	-------	-------	-------	-------	8395.7056	8389.6472	Salida
8389.6472	0	-------	-------	-------	-------	8395.7056	-------	Llegada
8395.7056	1	0.0886	36.3573	0.0754	33.6066	8432.0629	8429.3122	Salida
8429.3122	0	-------	-------	-------	-------	8432.0629	-------	Llegada
8432.0629	1	0.2095	23.4472	0.2267	19.2956	8455.5100	8451.3585	Salida
8451.3585	0	-------	-------	-------	-------	8455.5100	-------	Llegada
8455.5100	1	0.1324	30.3265	0.6497	5.6068	8485.8365	8461.1168	Salida
8461.1168	0	-------	-------	-------	-------	8485.8365	-------	Llegada
8485.8365	1	0.7334	4.6518	0.8768	1.7093	8490.4883	8487.5458	Salida
8487.5458	0	-------	-------	-------	-------	8490.4883	-------	Llegada
8490.4883	1	0.7802	3.7222	0.9064	1.2771	8494.2105	8491.7654	Salida
8491.7654	0	-------	-------	-------	-------	8494.2105	-------	Llegada
8494.2105	1	0.1860	25.2288	0.4901	9.2696	8519.4392	8503.4801	Salida
8503.4801	0	-------	-------	-------	-------	8519.4392	-------	Llegada
8519.4392	1	0.5358	9.3601	0.2248	19.4037	8528.7993	8538.8430	Llegada
8528.7993	2	0.2768	19.2680	0.1625	23.6226	8548.0673	8538.8430	Salida
8538.8430	1	-------	-------	-------	-------	8548.0673	8552.4219	Llegada
8548.0673	2	0.2412	21.3335	0.9406	0.7961	8569.4008	8548.8634	Salida
8548.8634	1	-------	-------	-------	-------	8569.4008	8552.4219	Salida
8552.4219	0	-------	-------	-------	-------	8569.4008	-------	Llegada
8569.4008	1	0.4911	10.6674	0.4314	10.9292	8580.0682	8580.3301	Llegada
8580.0682	2	0.6134	7.3303	0.9041	1.3104	8587.3986	8580.3301	Salida
8580.3301	1	-------	-------	-------	-------	8587.3986	8581.3787	Salida
8581.3787	0	-------	-------	-------	-------	8587.3986	-------	Llegada
8587.3986	1	0.4687	11.3663	0.9050	1.2980	8598.7649	8588.6966	Salida
8588.6966	0	-------	-------	-------	-------	8598.7649	-------	Llegada
8598.7649	1	0.1553	27.9345	0.2108	20.2397	8626.6994	8619.0046	Salida
8619.0046	0	-------	-------	-------	-------	8626.6994	-------	Llegada
8626.6994	1	0.0676	40.4177	0.0576	37.1125	8667.1171	8663.8119	Salida
8663.8119	0	-------	-------	-------	-------	8667.1171	-------	Llegada
8667.1171	1	0.8373	2.6632	0.2742	16.8219	8669.7803	8683.9390	Llegada
8669.7803	2	0.5909	7.8907	0.9259	1.0008	8677.6711	8670.7812	Salida
8670.7812	1	-------	-------	-------	-------	8677.6711	8683.9390	Llegada
8677.6711	2	0.3496	15.7662	0.8004	2.8942	8693.4372	8680.5653	Salida
8680.5653	1	-------	-------	-------	-------	8693.4372	8683.9390	Salida
8683.9390	0	-------	-------	-------	-------	8693.4372	-------	Llegada
8693.4372	1	0.1526	28.2021	0.4820	9.4880	8721.6393	8702.9253	Salida
8702.9253	0	-------	-------	-------	-------	8721.6393	-------	Llegada
8721.6393	1	0.4501	11.9749	0.8859	1.5745	8733.6143	8723.2139	Salida
8723.2139	0	-------	-------	-------	-------	8733.6143	-------	Llegada
8733.6143	1	0.3588	15.3758	0.2303	19.0875	8748.9901	8752.7017	Llegada
8748.9901	2	0.7924	3.4911	0.5448	7.8955	8752.4812	8752.7017	Llegada
8752.4812	3	0.7205	4.9177	0.3282	14.4855	8757.3989	8752.7017	Salida
8752.7017	2	-------	-------	-------	-------	8757.3989	8756.8856	Salida
8756.8856	1	-------	-------	-------	-------	8757.3989	8766.9667	Llegada
8757.3989	2	0.7696	3.9286	0.9973	0.0358	8761.3275	8757.4346	Salida
8757.4346	1	-------	-------	-------	-------	8761.3275	8766.9667	Llegada
8761.3275	2	0.4906	10.6804	0.0108	58.9184	8772.0079	8766.9667	Salida
8766.9667	1	-------	-------	-------	-------	8772.0079	8820.2459	Llegada
8772.0079	2	0.9379	0.9624	0.9817	0.2398	8772.9703	8772.2477	Salida
8772.2477	1	-------	-------	-------	-------	8772.9703	8820.2459	Llegada
8772.9703	2	0.4422	12.2412	0.5513	7.7415	8785.2115	8780.7118	Salida
8780.7118	1	-------	-------	-------	-------	8785.2115	8820.2459	Llegada
8785.2115	2	0.8858	1.8184	0.9109	1.2135	8787.0300	8786.4250	Salida
8786.4250	1	-------	-------	-------	-------	8787.0300	8820.2459	Llegada
8787.0300	2	0.4563	11.7704	0.0411	41.4782	8798.8003	8820.2459	Llegada
8798.8003	3	0.1217	31.5970	0.5238	8.4055	8830.3974	8807.2058	Salida
8807.2058	2	-------	-------	-------	-------	8830.3974	8820.2459	Salida
8820.2459	1	-------	-------	-------	-------	8830.3974	8828.5081	Salida
8828.5081	0	-------	-------	-------	-------	8830.3974	-------	Llegada
8830.3974	1	0.0987	34.7331	0.9590	0.5444	8865.1304	8830.9418	Salida
8830.9418	0	-------	-------	-------	-------	8865.1304	-------	Llegada
8865.1304	1	0.7980	3.3845	0.6896	4.8305	8868.5150	8869.9609	Llegada
8868.5150	2	0.8849	1.8344	0.1476	24.8749	8870.3493	8869.9609	Salida
8869.9609	1	-------	-------	-------	-------	8870.3493	8893.3898	Llegada
8870.3493	2	0.4901	10.6984	0.0375	42.6987	8881.0478	8893.3898	Llegada
8881.0478	3	0.6296	6.9412	0.9401	0.8024	8887.9889	8881.8502	Salida
8881.8502	2	-------	-------	-------	-------	8887.9889	8893.3898	Llegada
8887.9889	3	0.9234	1.1956	0.9883	0.1526	8889.1845	8888.1416	Salida
8888.1416	2	-------	-------	-------	-------	8889.1845	8893.3898	Llegada
8889.1845	3	0.1705	26.5384	0.7157	4.3475	8915.7229	8893.3898	Salida
8893.3898	2	-------	-------	-------	-------	8915.7229	8893.5320	Salida
8893.5320	1	-------	-------	-------	-------	8915.7229	8913.0480	Salida
8913.0480	0	-------	-------	-------	-------	8915.7229	-------	Llegada
8915.7229	1	0.5331	9.4350	0.8909	1.5012	8925.1580	8917.2242	Salida
8917.2242	0	-------	-------	-------	-------	8925.1580	-------	Llegada
8925.1580	1	0.0439	46.8860	0.3027	15.5349	8972.0440	8940.6929	Salida
8940.6929	0	-------	-------	-------	-------	8972.0440	-------	Llegada
8972.0440	1	0.8882	1.7785	0.5346	8.1422	8973.8225	8980.1862	Llegada
8973.8225	2	0.3135	17.4011	0.8260	2.4843	8991.2236	8976.3068	Salida
8976.3068	1	-------	-------	-------	-------	8991.2236	8980.1862	Salida
8980.1862	0	-------	-------	-------	-------	8991.2236	-------	Llegada
8991.2236	1	0.5163	9.9168	0.7556	3.6428	9001.1404	8994.8664	Salida
8994.8664	0	-------	-------	-------	-------	9001.1404	-------	Llegada
9001.1404	1	0.3773	14.6194	0.4021	11.8436	9015.7598	9012.9840	Salida
9012.9840	0	-------	-------	-------	-------	9015.7598	-------	Llegada
9015.7598	1	0.6665	6.0857	0.8336	2.3661	9021.8455	9018.1259	Salida
9018.1259	0	-------	-------	-------	-------	9021.8455	-------	Llegada
9021.8455	1	0.4433	12.2043	0.7882	3.0946	9034.0498	9024.9400	Salida
9024.9400	0	-------	-------	-------	-------	9034.0498	-------	Llegada
9034.0498	1	0.3574	15.4323	0.5420	7.9632	9049.4821	9042.0130	Salida
9042.0130	0	-------	-------	-------	-------	9049.4821	-------	Llegada
9049.4821	1	0.7472	4.3722	0.1554	24.1996	9053.8543	9073.6816	Llegada
9053.8543	2	0.2316	21.9404	0.6320	5.9643	9075.7947	9059.8186	Salida
9059.8186	1	-------	-------	-------	-------	9075.7947	9073.6816	Salida
9073.6816	0	-------	-------	-------	-------	9075.7947	-------	Llegada
9075.7947	1	0.3030	17.9099	0.7217	4.2404	9093.7046	9080.0351	Salida
9080.0351	0	-------	-------	-------	-------	9093.7046	-------	Llegada
9093.7046	1	0.6695	6.0182	0.9326	0.9077	9099.7228	9094.6122	Salida
9094.6122	0	-------	-------	-------	-------	9099.7228	-------	Llegada
9099.7228	1	0.6618	6.1916	0.5929	6.7956	9105.9144	9106.5184	Llegada
9105.9144	2	0.9209	1.2362	0.8323	2.3867	9107.1506	9106.5184	Salida
9106.5184	1	-------	-------	-------	-------	9107.1506	9108.3011	Llegada
9107.1506	2	0.3086	17.6335	0.4540	10.2652	9124.7841	9108.3011	Salida
9108.3011	1	-------	-------	-------	-------	9124.7841	9117.4158	Salida
9117.4158	0	-------	-------	-------	-------	9124.7841	-------	Llegada
9124.7841	1	0.7232	4.8607	0.3525	13.5534	9129.6449	9138.3375	Llegada
9129.6449	2	0.7567	4.1815	0.6114	6.3959	9133.8263	9136.0408	Llegada
9133.8263	3	0.8871	1.7969	0.0702	34.5368	9135.6233	9136.0408	Llegada
9135.6233	4	0.4375	12.4018	0.4034	11.8026	9148.0250	9136.0408	Salida
9136.0408	3	-------	-------	-------	-------	9148.0250	9138.3375	Salida
9138.3375	2	-------	-------	-------	-------	9148.0250	9147.4258	Salida
9147.4258	1	-------	-------	-------	-------	9148.0250	9168.3631	Llegada
9148.0250	2	0.8258	2.8710	0.8148	2.6628	9150.8960	9150.6878	Salida
9150.6878	1	-------	-------	-------	-------	9150.8960	9168.3631	Llegada
9150.8960	2	0.8055	3.2448	0.4923	9.2125	9154.1408	9160.1085	Llegada
9154.1408	3	0.6484	6.4991	0.2487	18.0881	9160.6399	9160.1085	Salida
9160.1085	2	-------	-------	-------	-------	9160.6399	9168.3631	Llegada
9160.6399	3	0.2805	19.0690	0.0058	66.9256	9179.7089	9168.3631	Salida
9168.3631	2	-------	-------	-------	-------	9179.7089	9172.2288	Salida
9172.2288	1	-------	-------	-------	-------	9179.7089	9227.5655	Llegada
9179.7089	2	0.7907	3.5227	0.0276	46.6542	9183.2316	9226.3631	Llegada
9183.2316	3	0.1612	27.3721	0.0223	49.4385	9210.6037	9226.3631	Llegada
9210.6037	4	0.6597	6.2400	0.4643	9.9751	9216.8437	9220.5788	Llegada
9216.8437	5	0.7440	4.4362	-------	-------	9221.2799	9220.5788	Salida
9220.5788	4	-------	-------	0.3292	14.4448	9221.2799	9226.3631	Llegada
9221.2799	5	0.3968	13.8641	-------	-------	9235.1441	9226.3631	Salida
9226.3631	4	-------	-------	0.4058	11.7250	9235.1441	9227.5655	Salida
9227.5655	3	-------	-------	-------	-------	9235.1441	9232.6702	Salida
9232.6702	2	-------	-------	-------	-------	9235.1441	9235.0236	Salida
9235.0236	1	-------	-------	-------	-------	9235.1441	9238.0881	Llegada
9235.1441	2	0.9221	1.2169	0.3177	14.9060	9236.3610	9238.0881	Llegada
9236.3610	3	0.2381	21.5281	0.2307	19.0651	9257.8891	9238.0881	Salida
9238.0881	2	-------	-------	-------	-------	9257.8891	9250.0501	Salida
9250.0501	1	-------	-------	-------	-------	9257.8891	9255.4260	Salida
9255.4260	0	-------	-------	-------	-------	9257.8891	-------	Llegada
9257.8891	1	0.7717	3.8869	0.9613	0.5134	9261.7760	9258.4024	Salida
9258.4024	0	-------	-------	-------	-------	9261.7760	-------	Llegada
9261.7760	1	0.5833	8.0866	0.5284	8.2917	9269.8626	9270.0677	Llegada
9269.8626	2	0.5727	8.3612	0.4704	9.8050	9278.2238	9270.0677	Salida
9270.0677	1	-------	-------	-------	-------	9278.2238	9279.6676	Llegada
9278.2238	2	0.5986	7.6968	0.0101	59.6850	9285.9207	9279.6676	Salida
9279.6676	1	-------	-------	-------	-------	9285.9207	9337.9089	Llegada
9285.9207	2	0.8737	2.0245	0.4244	11.1412	9287.9452	9297.0619	Llegada
9287.9452	3	0.8249	2.8869	0.6792	5.0285	9290.8321	9292.9737	Llegada
9290.8321	4	0.9167	1.3041	0.4733	9.7241	9292.1361	9292.9737	Llegada
9292.1361	5	0.9280	1.1216	-------	-------	9293.2578	9292.9737	Salida
9292.9737	4	-------	-------	0.1972	21.1053	9293.2578	9297.0619	Llegada
9293.2578	5	0.4791	11.0371	-------	-------	9304.2948	9297.0619	Salida
9297.0619	4	-------	-------	0.7186	4.2950	9304.2948	9300.5561	Salida
9300.5561	3	-------	-------	-------	-------	9304.2948	9301.3569	Salida
9301.3569	2	-------	-------	-------	-------	9304.2948	9314.0790	Llegada
9304.2948	3	0.2248	22.3854	0.6404	5.7942	9326.6802	9310.0891	Salida
9310.0891	2	-------	-------	-------	-------	9326.6802	9314.0790	Salida
9314.0790	1	-------	-------	-------	-------	9326.6802	9337.9089	Llegada
9326.6802	2	0.7409	4.4973	0.8845	1.5952	9331.1775	9328.2754	Salida
9328.2754	1	-------	-------	-------	-------	9331.1775	9337.9089	Llegada
9331.1775	2	0.1046	33.8604	0.4849	9.4089	9365.0379	9337.9089	Salida
9337.9089	1	-------	-------	-------	-------	9365.0379	9340.5864	Salida
9340.5864	0	-------	-------	-------	-------	9365.0379	-------	Llegada
